4.94,1.9,6.48
4.35,2.78,8.64
1.32,5.63,13.53
-1.4,5.29,18.78
-2.64,1.82,12.61
-4.04,1.46,11.95
-7.15,1.95,6.94
-8.05,3.2,4.23
-8.62,3.22,3.31
-7.82,4.06,2.32
-6.57,5.06,6.05
-10.23,4.92,9.9
-3.33,-0.69,15.4
5.65,-0.23,16.27
2.78,4.21,11.88
4.14,5.44,13.03
1.57,0.86,10.38
2.13,-1.51,5.06
3.83,-1.21,4.48
3.28,0.38,7.59
0.77,3.08,12.4
2.09,2.87,20.94
1.97,6.63,18.18
2.8,8.18,19.45
-5.25,5.63,12.18
-7.26,3.87,4.33
-2.34,2.05,0.11
-2.22,0.11,0.42
-2.05,0.1,-0.52
-3.05,-0.23,1.74
-4.9,-3.05,9.85
0.21,-0.63,20.38
-6.28,6.32,22.59
2.28,5.1,14.96
4,0.21,8.22
0.71,-5.52,2.13
1.55,-2.49,-0.23
2.2,2.72,-0.57
1.28,5.35,1.09
1.4,0.65,7.2
7.43,1.97,15
7.57,18.99,26.82
-9.18,19.45,27.07
-8.49,15.58,17.07
-7.43,6.88,12.76
-3.68,4.29,9.64
-0.92,7.03,5.06
-3.81,3.1,-0.5
-5.25,-0.69,-2.8
-7.45,0.04,-1.8
-11.34,0.52,5.08
-8.77,0.98,11.57
-7.41,4.94,20.88
-8.05,4.2,13.58
2.49,-2.87,12.18
7.99,-0.86,10.84
5.63,3.66,6.17
3.85,8.77,9.96
-1.63,6.42,10.92
-11.38,13.45,14.87
-5.25,4.35,19.37
-0.79,3.87,14.81
-1.99,6.53,18.56
-6.99,2.55,5.17
-6.3,0.48,0.21
-7.84,1.38,-0.33
-9.22,3.43,1.11
-7.18,1.51,4.54
-5.13,2.26,10.31
-5.56,-0.38,11.04
0.33,-2.72,16.51
1.23,-0.56,13.3
1.38,-1.15,13.47
7.32,3.83,10.75
5.42,2.39,6.74
1.42,-0.77,10.19
0.86,3.56,10.38
-0.79,5.79,15.52
-0.46,2.18,20.94
-0.11,6.9,15.96
-3.28,7.05,15.69
-6.71,2.13,6.8
-6.09,-0.84,2.2
-6.63,-0.79,3.43
-8.45,1.72,1.86
-5.8,2.51,3.87
-5.5,2.57,10.04
-7.8,1.65,11.74
-0.48,-0.61,18.91
-3.14,1.21,16.36
0.46,1.71,13.7
6.13,3.22,10.58
4.08,0.79,6.69
3.43,-1.32,3.98
3.58,-1.99,4.33
3.1,0.1,5.82
2.53,1.78,9.83
3.64,0.9,15.23
6.09,11.04,21.9
-9.41,13.53,23.09
-11.15,4.04,10.29
