-7.93,-0.84,-0.08
-5.54,2.28,1.17
-6.4,4.52,7.45
-7.95,4.37,13.76
-0.25,2.34,20.02
3.07,8.85,20.96
1.86,8.41,16.88
2.7,2.74,7.13
5.08,-2.39,2.89
2.68,-3.66,1.76
-0.54,-0.56,2.15
2.07,1.36,2.72
3.7,1.53,7.09
2.85,3.66,13.81
5.31,7.55,24.47
0.57,14.73,29.29
-16.13,13.16,19.02
-5.31,3.6,6.63
-1.63,-1.32,1.3
-2.41,-3.83,-1.46
-3.31,-0.06,-3.83
-2.07,2.36,-2.95
-0.11,-0.17,3.28
3.6,0.11,22.63
-21.71,9.45,24.56
-2.82,4.67,15.94
7.7,0.73,4.5
2.72,-2.26,0.56
3.72,-1.42,-0.27
8.99,3.41,1.4
5.1,6,8.77
6.78,13.74,25.15
-4.25,23.09,28.97
-19.2,12.86,22.13
-5.61,7.01,11.69
-5.35,5.92,7.47
-2.85,2.76,3.7
-3.77,0.08,-0.71
-5.79,-1.44,-1.76
-4.46,-5.52,-3.64
-3.26,2.01,-1.84
-12.28,8.12,12.03
-8.58,6.61,22.65
-8.37,7.89,17.28
-2.89,0.9,13.12
8.54,-1.17,9.02
5.58,1.97,5.38
-0.02,2.07,6.8
-0.17,1.17,7.84
0.04,4.23,10.73
-3.68,4.87,17.55
-3.33,7.38,22.3
-8.79,13.56,20.75
-10.35,6.61,14.37
-7.03,0.52,3.93
-4.23,-0.56,0.75
-4.48,-0.02,-1.99
-6.11,0.06,-3.37
-5.92,2.47,0.67
-12.09,5.33,9.79
-6.25,4.33,22.84
-1.19,5.02,19.83
-3.45,5.19,16.11
4.79,3.95,9.85
10.1,-0.92,3.98
3.91,1.19,2.01
5.61,2.62,6.19
2.15,3.79,12.34
1.03,8.77,22.07
-1.57,13.14,20.96
-10.13,9.77,20.42
-6.65,6.13,10.35
-5.63,4.1,4.14
-5.06,2.51,-0.31
-5.35,0.42,-3.62
-3.66,0.13,-2.61
-3.66,2.82,4.67
-12.05,7.91,16.55
-7.03,10.44,24.39
-8.64,7.51,17.43
1.11,6,11.82
10.86,5.36,5.67
7.36,3.85,2.47
5.42,0.86,0.11
3.97,-0.15,1.92
1.49,-1.09,6.51
-2.13,-0.46,11.48
-2.91,4.5,21.27
-2.47,5.75,21.94
-3.18,12.03,22.42
-1.88,12.66,12.89
-2.18,3.74,5.35
-3.95,-1.38,0.42
-3.97,-3.2,-1.8
-2.28,-1.23,-2.26
-0.31,1.36,0.21
0.36,2.87,7.68
3.49,2.34,16.86
1.02,6.25,18.49
-12.49,4.06,16.42
-4.31,4.64,12.3
