-8.05,0.5,-0.04
-6.71,0.27,1.15
-4.58,2.11,6.44
-2.47,9.58,16.42
-1.42,5.56,18.78
-2.91,4.6,13.91
2.43,7.7,11.65
9.5,9.56,10.06
2.32,4.21,5.96
1,-0.36,5.08
2.11,-0.33,5.69
1.4,2.64,9.48
1.13,4.48,15.92
2.82,6.21,14.71
-0.82,5.29,14
-4.27,4.98,9.23
-4.12,2.45,4.29
-4.06,-0.38,0.84
-6.36,-0.9,0.31
-5,1.46,-0.11
-3.7,2.28,3.85
-4.83,3.01,14.41
-1.48,10.08,18.16
-3.66,4.39,13.64
6.46,3.97,9.77
3.98,2.3,4.94
3.03,0.29,2.74
5.46,0.08,2.26
2.24,1.63,6.94
3.12,8.97,19.64
-13.54,18.83,18.64
-14.56,3.54,7.61
0.79,-0.88,4.77
1.03,2.76,6.67
-8.95,2.74,5.08
-6.28,1.9,7.05
-5.29,2.76,9.22
1.09,9.12,17.24
-1.49,4.94,15.44
-4.44,-0.84,12.28
4.6,-1.95,9
4.31,2.45,6.65
-0.36,2.09,4.9
0.1,0.57,5.86
-1.23,1.88,6.57
-2.85,2.76,12.97
-3.26,2.93,17.34
2.87,7.43,14.89
1.61,4.73,15.04
1.03,1.61,11.48
3.53,2.61,6.69
2.22,3.62,2.64
-2.11,1.93,1.21
-8.03,2.61,2.49
-10.5,4.18,4.89
-7.07,8.26,11.04
-3.22,4.64,13.7
4.69,4.1,17.11
7.26,4.94,10.61
5.35,2.87,7.66
3.83,2.07,7.61
-0.61,0.9,3.24
3.26,-0.08,4.92
5.92,2.09,7.84
-0.27,3.64,12.95
2.15,5.25,19.56
-0.38,6.36,16.19
-2.66,5.54,14.2
-1.36,3.66,7.64
-3.95,0.88,2.3
-7.85,-0.59,-0.17
-6.51,-0.27,0.63
-2.11,0.67,3.76
-1.76,1.11,11.82
-2.15,9.48,15.42
-2.15,10,17.95
-0.15,8.1,13.41
4.98,6.13,10.25
4.98,3.45,7.3
2.24,0.4,3.91
3.83,-0.96,3.87
6,1.4,5.5
3.01,1.38,10.71
4.73,5.77,20.06
-0.17,15.15,16.9
-11.48,9.37,15.23
-5.46,3.22,7.41
-1.69,-0.61,3.18
-4.06,-2.87,1.63
-5.96,-0.23,2.07
-5.36,1.48,3.05
-3.74,3.77,7.41
-1.97,4.44,13.05
5.56,3.87,16.17
3.74,1.44,14.37
1.76,0.9,14.29
2.15,4.18,14.25
-2.7,0.13,9.43
-4.1,-1.48,4.64
-0.75,-0.4,2.09
1.38,-0.02,2.11
