-2.39,14.16,21.63
-8.6,13.51,16.97
-8.35,4.52,3.47
-4.81,-1.46,0.46
-4.5,-1.88,-2.76
-6.13,1.07,-3.51
-4.25,2.84,-1.74
-0.38,2.45,8.49
-1.99,9.66,21.42
-10.5,10.79,22.84
-8.3,4.2,13.85
5.58,15.29,14.12
9.46,6.86,8.01
6.71,-1.25,2.62
6.88,-4.89,0.59
8.31,-2.15,-0.75
6.95,2.51,2.82
8.85,4.33,11.86
12.55,23.51,28.78
-5.19,26.59,25.86
-9.35,10.04,12.28
-3.97,1.95,3.2
-2.91,-1.57,-0.63
-4.69,1.26,-2.32
-4.52,1.09,-3.64
-2.01,-0.29,0.1
0.94,-1.93,14.6
-7.82,16.94,35.98
-7.82,13.24,26.74
11.53,5.06,16.69
3.01,-0.59,7.85
1.17,-2.97,3.45
1.63,-3.66,-0.38
1.99,0.65,0.29
1.74,3.37,2.3
1,1.97,0.5
7.93,-0.61,-0.5
15.88,2.41,8.41
11.32,30.61,26.73
-4.58,39.08,34.89
-17.3,24.48,20.19
-11.07,13.32,9.64
-9.75,4,-0.17
-4.75,-3.05,-5.75
-3.43,-2.05,-6.02
-7.84,0.33,-3.31
-8.68,3.37,3.14
-10.46,5.69,13.45
-3.83,4.89,25
-5.48,2.49,16.13
2.51,1.03,14.02
11.36,-0.77,6.71
3.81,-0.38,6.94
1.51,0.59,5.69
3.05,0.13,10.42
-1.38,2.55,17.59
-5.5,7.13,26.67
-5.86,8.68,20.63
-13.93,6.11,15.46
-9.02,2.01,5.8
-6.51,1.59,2.3
-4.27,-0.27,0.04
-6.86,-0.69,-3.01
-8.1,2.64,-2.26
-9.94,5.33,8.12
-10.12,3.62,14.25
-1.84,-0.23,22.05
-0.9,3.77,17.03
5.31,4.54,11.38
9.9,0.38,4.2
4.5,-0.08,1.46
5,-0.25,2.61
5.42,1.82,8.68
0,5.06,18.49
-2.26,9.58,22.68
-2.01,7.32,16.94
-0.73,6.34,16.86
-5.82,5.17,8.64
-6.55,1.32,2.76
-5.36,-0.33,-0.56
-7.76,1.3,-0.71
-6.78,3.31,1.61
-8.43,2.62,9.52
-4.83,1,17.57
1.36,2.05,23.01
-3.1,4.98,19.01
1.78,7.57,12.63
6.69,1.13,5.23
5.04,-2.41,1.53
1.55,-2.28,1.05
2.84,-1.71,0.84
5.82,1.48,3.93
3.68,3.08,10.88
9.81,6.63,24.68
2.7,22.32,30.17
-18.22,14.69,18.99
-5.38,2.72,7.11
-0.8,-1.34,4.14
-2.13,0.23,2.82
-4.64,-0.25,-0.8
-4.44,-1.28,-1.15
