-5.25,4.6,15.25
-9.75,11.69,19.2
-4.33,5.54,16.51
1.4,3.89,12.03
3.66,5.42,10.15
6,2.97,6.26
4.12,1.21,4.67
0.61,1.88,4.02
1.02,1.32,3.85
1.55,1.49,5.02
2.76,0.73,8.24
7.07,2.53,13.87
-4.23,2.61,13.64
-11.8,2.64,11.97
-2.84,4.16,10.42
-4.81,3.08,5.82
-4.21,2.16,4.56
-5.82,3.54,6.94
-2.45,3.98,14.25
3.68,8.7,15.81
0.71,1.38,11.9
5.08,0.57,10.13
2.18,-0.23,8.07
-0.69,-0.5,6.99
0.88,2.55,7.22
-0.19,2.78,12.76
-1,0.4,23.01
0.15,8.79,20.38
-13.43,13.62,14.85
-6.19,3.97,2.57
-1.17,-0.08,1.44
-6.26,0.88,2.07
-8.87,1.26,0.31
-6.51,1,2.39
-6.09,4.52,6.36
-9.92,6.88,9.96
-2.05,4.75,18.07
0.13,1.4,16
-0.84,-0.11,10.84
5.82,0.4,6.21
5.54,-0.69,5.63
-0.13,0.08,5.84
2.55,1.48,6.97
2.36,3.39,10.27
-1.11,3.64,18.89
1.49,9,21.09
-10.56,16.11,21.71
-7.93,6.19,7.66
-3.51,0.75,4.16
-5.06,-0.77,-0.44
-5.84,0.94,-2.36
-3.72,2.66,-1.09
-4.98,2.61,5.59
-8.45,3.07,12.84
0.9,2.26,17.09
0.23,3.14,15.63
1.36,4.04,12.72
9.6,3.93,10.84
1.17,0.38,5.12
4.12,-0.46,3.41
4.29,2.05,3.35
3.62,3.64,9.66
8.95,7.26,21
-1.25,10.04,18.22
-14.41,5.96,12.38
-1.8,-0.42,6.11
-7.4,2.26,3.58
-6.78,0.75,1.51
-4.12,2.07,0.9
-5.04,4.39,6.28
-6.13,3.33,15.58
3.79,0.71,17.64
-1.4,0.4,16
-3.14,1.86,13.91
6.05,2.66,11.59
5.73,0.88,7.87
1.3,0.21,4.58
1.49,0.08,4.5
4.27,2.8,5.29
4.89,4.58,11.13
1.32,5.23,18.43
-3.56,7.11,14.22
-9.83,5.12,13.32
-4.62,0.46,9.41
-0.8,-0.13,7.43
-1,-1.02,6.13
-2.89,-0.75,6.25
-3.54,-3.45,4.73
0.13,-1.57,6.03
-3.18,4.37,10.75
-3.77,-2.8,10.27
-3.26,-0.61,11
-4.21,1.44,11.94
-0.94,-2.09,12.05
-0.5,-2.47,10.71
-0.56,-1.72,8.76
-1.28,-3.89,7.89
-3.85,-0.75,8.64
-4.23,-2.8,7.84
-2.76,-0.06,9.31
-3.64,-3.03,8.72
