0.48000,3.91000,8.37000
-1.48000,1.99000,6.19000
-1.88000,1.34000,3.95000
-1.46000,1.97000,1.71000
-0.42000,3.72000,3.26000
-1.80000,1.86000,7.63000
3.62000,10.67000,12.38000
5.21000,12.41000,14.23000
3.89000,7.28000,12.47000
1.57000,3.37000,9.23000
2.68000,1.15000,5.23000
1.95000,-0.56000,3.70000
3.91000,3.10000,0.77000
4.00000,1.82000,2.24000
4.83000,3.12000,6.53000
7.59000,6.21000,15.35000
8.60000,9.58000,15.69000
4.46000,6.03000,12.28000
-0.31000,3.22000,7.93000
-2.64000,0.65000,5.02000
-1.59000,3.43000,5.75000
-1.36000,3.72000,3.62000
-1.51000,1.72000,4.27000
1.51000,6.90000,11.49000
2.91000,6.44000,12.84000
4.52000,7.55000,13.91000
2.89000,5.08000,11.23000
2.05000,1.30000,7.38000
2.62000,-0.06000,4.02000
2.57000,2.28000,3.70000
3.87000,2.89000,2.24000
3.64000,1.51000,5.84000
5.92000,5.08000,12.43000
8.35000,5.06000,14.75000
6.63000,7.01000,13.54000
0.36000,2.07000,9.87000
-1.86000,-0.13000,5.52000
0.08000,3.85000,5.46000
-1.51000,1.49000,2.66000
-1.49000,2.16000,4.77000
-0.63000,1.69000,8.51000
5.08000,8.45000,13.72000
5.40000,8.08000,15.12000
3.79000,4.58000,11.71000
2.30000,1.46000,8.91000
2.18000,0.38000,6.36000
1.80000,2.13000,4.16000
2.45000,1.90000,1.61000
3.35000,1.32000,3.08000
6.49000,4.10000,9.06000
8.16000,5.08000,15.00000
8.14000,9.35000,15.86000
3.74000,3.93000,11.86000
-0.98000,0.57000,9.39000
-0.48000,1.40000,6.95000
-0.04000,5.58000,4.83000
-2.34000,2.57000,3.12000
-2.34000,2.49000,4.73000
1.57000,6.02000,11.05000
4.64000,7.95000,13.28000
4.60000,8.12000,12.93000
2.20000,3.08000,11.67000
2.47000,1.61000,8.30000
3.24000,1.32000,5.33000
2.78000,1.25000,4.35000
3.98000,3.03000,1.49000
4.04000,0.77000,3.53000
4.83000,4.69000,11.92000
8.37000,3.22000,12.66000
8.93000,8.77000,14.43000
3.70000,4.50000,11.02000
0.04000,3.14000,7.53000
-1.90000,1.86000,6.48000
-0.57000,2.49000,5.35000
-0.34000,2.61000,4.29000
1.21000,4.18000,11.21000
2.61000,7.89000,13.72000
4.48000,7.32000,14.25000
4.08000,4.35000,10.29000
3.45000,1.57000,7.89000
4.08000,0.86000,5.35000
4.12000,2.34000,4.02000
3.14000,1.44000,3.72000
3.91000,3.18000,5.94000
4.77000,3.91000,9.31000
7.18000,2.64000,13.41000
9.23000,5.35000,13.85000
9.29000,7.91000,11.97000
2.45000,4.75000,9.18000
-0.90000,1.82000,6.69000
-0.13000,1.72000,5.63000
-0.04000,2.84000,2.68000
-0.88000,2.26000,4.71000
-0.50000,2.62000,6.21000
2.07000,5.77000,12.70000
2.84000,6.95000,16.02000
5.61000,7.63000,12.55000
2.85000,2.78000,9.81000
2.13000,0.04000,6.65000
3.93000,0.67000,4.23000
4.54000,3.64000,4.79000
