-0.21,-5.8,7.82
-0.29,-5.77,7.95
-0.23,-5.69,7.68
-0.17,-5.75,7.91
-0.19,-5.8,7.66
-0.19,-5.77,7.61
-0.17,-5.75,7.68
-0.33,-5.77,7.84
-0.25,-5.8,7.89
-0.17,-5.75,7.59
-0.17,-5.69,7.63
-0.15,-5.71,7.66
-0.33,-5.8,7.99
-0.46,-5.84,7.95
-0.19,-5.8,7.74
-0.33,-5.79,7.85
-0.21,-5.73,7.66
-0.44,-5.84,7.93
-0.34,-5.88,7.91
-0.29,-5.79,7.78
-0.34,-5.79,7.82
-0.11,-5.75,7.78
-0.23,-5.84,7.72
-0.17,-5.75,7.82
-0.25,-5.82,7.66
-0.34,-5.9,7.7
-0.21,-5.77,7.7
-0.34,-5.82,7.72
-0.36,-5.79,7.84
-0.21,-5.69,7.68
-0.21,-5.73,7.84
-0.27,-5.82,7.74
-0.27,-5.79,7.63
-0.27,-5.77,7.84
-0.29,-5.73,7.84
-0.23,-5.73,7.66
-0.38,-5.9,7.82
-0.23,-5.67,7.7
-0.27,-5.77,7.66
-0.29,-5.73,7.7
-0.21,-5.86,7.68
-0.29,-5.8,7.7
-0.23,-5.75,7.66
-0.33,-5.86,7.84
-0.36,-5.79,7.89
-0.23,-5.75,7.78
-0.36,-5.84,8.03
-0.33,-5.77,7.85
-0.19,-5.71,7.76
-0.29,-5.75,7.8
-0.27,-5.77,7.66
-0.27,-5.77,7.82
-0.25,-5.71,7.66
-0.23,-5.73,7.61
-0.29,-5.79,7.66
-0.25,-5.8,7.63
-0.38,-5.84,7.8
-0.19,-5.75,7.72
-0.27,-5.69,7.93
-0.33,-5.84,7.85
-0.25,-5.8,7.57
-0.34,-5.8,7.85
-0.31,-5.77,7.91
-0.29,-5.8,7.8
-0.36,-5.9,7.78
-0.19,-5.79,7.74
-0.36,-5.8,7.91
-0.29,-5.77,7.78
-0.21,-5.77,7.72
-0.44,-5.8,7.99
-0.34,-5.82,7.78
-0.33,-5.82,7.74
-0.46,-5.84,7.84
-0.15,-5.75,7.68
-0.23,-5.8,7.68
-0.23,-5.75,7.68
-0.21,-5.86,7.76
-0.21,-5.73,7.78
-0.36,-5.86,7.74
-0.23,-5.79,7.66
-0.27,-5.77,7.53
-0.36,-5.8,7.84
-0.13,-5.75,7.59
-0.33,-5.86,7.84
-0.36,-5.88,7.76
-0.38,-5.84,7.84
-0.17,-5.75,7.66
-0.19,-5.8,7.66
-0.25,-5.88,7.68
-0.25,-5.84,7.89
-0.38,-5.84,7.8
-0.27,-5.82,7.89
-0.17,-5.79,7.51
-0.17,-5.75,7.55
-0.4,-5.88,7.99
-0.36,-5.84,7.74
-0.17,-5.79,7.59
-0.23,-5.8,7.57
-0.23,-5.77,7.7
-0.21,-5.69,7.74
-0.31,-5.9,7.8
