-0.21,-4.52,8.83
-0.17,-4.48,8.66
-0.15,-4.48,8.6
-0.19,-4.48,8.81
-0.17,-4.52,8.64
-0.23,-4.46,8.7
-0.13,-4.43,8.56
-0.27,-4.52,8.56
-0.11,-4.48,8.58
-0.1,-4.5,8.76
-0.15,-4.54,8.7
-0.23,-4.48,8.83
-0.13,-4.56,8.81
-0.15,-4.62,8.72
-0.21,-4.66,8.85
-0.06,-4.6,8.62
-0.17,-4.69,8.66
-0.08,-4.58,8.51
-0.19,-4.6,8.81
-0.13,-4.52,8.79
-0.13,-4.58,8.64
-0.13,-4.52,8.64
-0.15,-4.52,8.74
-0.02,-4.54,8.58
-0.19,-4.58,8.72
-0.17,-4.56,8.6
-0.1,-4.6,8.47
-0.15,-4.64,8.76
-0.17,-4.56,8.79
-0.15,-4.66,8.79
-0.23,-4.6,8.66
-0.19,-4.67,8.58
-0.29,-4.64,8.54
-0.11,-4.56,8.51
-0.13,-4.62,8.68
0.04,-4.58,8.62
-0.11,-4.48,8.58
-0.04,-4.62,8.6
-0.08,-4.56,8.54
-0.23,-4.6,8.83
-0.04,-4.54,8.64
-0.15,-4.62,8.68
-0.21,-4.64,8.76
0,-4.5,8.43
-0.02,-4.52,8.53
-0.25,-4.58,8.66
-0.04,-4.58,8.6
-0.08,-4.62,8.53
-0.25,-4.66,8.66
-0.19,-4.6,8.62
-0.08,-4.58,8.7
-0.17,-4.64,8.85
-0.04,-4.5,8.62
-0.13,-4.6,8.64
-0.13,-4.66,8.66
-0.15,-4.62,8.85
-0.06,-4.5,8.66
-0.21,-4.66,8.64
-0.11,-4.6,8.7
-0.21,-4.62,8.81
-0.06,-4.56,8.66
-0.1,-4.56,8.43
-0.25,-4.56,8.85
-0.13,-4.62,8.77
-0.19,-4.66,8.77
-0.08,-4.77,8.49
-0.19,-4.66,8.79
-0.1,-4.58,8.51
-0.17,-4.54,8.74
-0.15,-4.62,8.66
-0.25,-4.62,8.54
-0.08,-4.5,8.47
-0.04,-4.54,8.72
-0.13,-4.6,8.83
-0.21,-4.58,8.72
-0.19,-4.6,8.77
-0.11,-4.6,8.51
-0.15,-4.48,8.56
-0.11,-4.54,8.79
-0.29,-4.54,8.77
-0.08,-4.58,8.66
-0.23,-4.64,8.79
-0.23,-4.62,8.77
-0.23,-4.58,8.68
-0.11,-4.52,8.68
-0.19,-4.56,8.77
-0.25,-4.6,8.66
-0.27,-4.56,8.58
-0.19,-4.62,8.77
-0.06,-4.58,8.51
-0.23,-4.64,8.87
0,-4.52,8.56
-0.13,-4.62,8.51
-0.21,-4.62,8.77
-0.21,-4.67,8.74
-0.17,-4.64,8.74
-0.1,-4.56,8.77
-0.19,-4.62,8.62
-0.17,-4.69,8.56
-0.15,-4.62,8.7
-0.1,-4.64,8.51
