-13.41,0.15,-1
-13.43,0.88,-0.79
-9.96,0.17,-0.29
-9.73,0.4,0.06
-9.54,-1.69,0.94
-12.38,-3.31,1.67
-7.05,-1.02,2.89
-3.33,-1.26,2.34
-4.83,-1.13,1.25
-8.41,-0.13,0.98
-11.38,-0.36,1.51
-14.35,-1.95,2.99
-13.47,-1.02,3.77
-10.79,-1.21,4.08
-10.5,-3.87,2.89
-12.28,-5.15,2.41
-8.99,-2.74,0.69
-12.07,-2.05,-0.29
-14.75,0.38,-0.96
-12.15,0.77,0.75
-10.29,-0.33,1.59
-8.91,0.4,1.28
-7.68,-1.48,0.25
-10.67,-2.38,-0.79
-11.97,-1.44,-0.69
-10.67,-0.61,-0.42
-8.07,0.31,0.84
-6.57,-0.52,1.82
-8.14,-3.05,0.38
-10.73,-5.1,-1.44
-10.25,-5.4,-2.01
-5.8,-5.12,-3.6
-2.51,-6.61,-5.4
-5,-7.82,-7.17
-5.48,-8.1,-7.91
-4.29,-5.59,-7.24
-5.31,-4.44,-7.99
-5,-4.92,-9.2
-4.52,-5.06,-9.75
-4.66,-4.25,-8.97
-2.39,-4.08,-7.57
-2.16,-2.72,-8.51
-2.49,-3.37,-8.18
-2.11,-3.31,-7.13
-2.01,-3.45,-6.82
-1.86,-3.62,-6.82
-1.99,-4.25,-7.26
-2.07,-4.16,-8.41
-2.61,-4.37,-8.07
-3.37,-4.89,-7.53
-4.64,-4.2,-8.05
-4.18,-4.81,-6.09
-2.64,-5.58,-5.31
-2.15,-4.46,-5.56
-2.84,-5.33,-6.36
-2.16,-5.84,-7.2
-1.69,-5.54,-7.36
-1.44,-5.23,-7.8
-1.38,-5.79,-7.03
-0.82,-6.05,-6.78
-0.94,-6.32,-7.53
-2.39,-6.13,-7.11
-3.18,-6.61,-8.45
-4.71,-6.48,-8.41
-5.27,-5.77,-6.65
-5.13,-5.42,-6.03
-6.25,-4.46,-4.81
-6.86,-4.58,-3.28
-6.38,-4.2,-3.24
-7.55,-4.39,-3.16
-9.06,-3.35,-2.3
-9.87,-0.96,-1.44
-11,0.5,-0.19
-13.7,0.61,0.88
-12.28,0.79,1.92
-7.63,-0.65,1.44
-9.69,-3.89,0.94
-12.11,-3.72,0.48
-10.82,-2.36,0.57
-9.33,-1.34,0.71
-8.97,-0.56,0.77
-9.14,-0.84,0.04
-9.35,-1.53,-0.92
-9.96,-1.59,-2.24
-10.42,-1.05,-3.68
-11.8,-0.42,-4
-10.48,-0.34,-3.64
-8.58,-0.42,-3.74
-10.19,-0.98,-3.47
-10.54,-1.13,-3.91
-10.71,-1.11,-3.33
-11.17,-0.48,-2.59
-9.18,-0.25,-2.18
-9.12,-0.82,-2.18
-10.17,-0.75,-1.93
-10.08,0.71,-1.07
-8.47,1.51,-0.96
-9.64,1.09,-0.61
-13.47,0.73,-0.84
-9.85,2.74,0.46
-7.49,3.45,1.26
