-5.12,0.08,1.34
-8.76,1.97,5.46
-13.97,14.68,14.46
-6.23,24.43,11.05
-3.05,11.38,9.29
-4.92,14.64,5.86
-2.41,10.27,2.38
-0.77,5.13,1.19
3.43,2.41,-0.33
4.16,0.61,-0.8
2.09,1.17,1.28
0.79,3.95,4.46
-3.22,10.65,10.46
-5.5,12.43,12.7
-5.35,15.06,11.95
-4.31,12.26,9.2
-3.62,5.92,5.19
-3.22,2.97,3.31
-2.2,2.51,2.95
-2.78,1.86,2.59
-3.91,3.68,3.35
-3.89,5.48,3.26
-3.26,7.57,4.62
-10.15,23.81,9.18
-1.84,21.09,8.79
-2.18,16.07,6.76
-1.72,11.9,3.68
-2.74,6.84,2.28
0.57,1.03,-0.4
1.78,2.59,-0.82
2.72,1.88,-1.07
2.84,-0.06,-2.43
2.39,1.63,-0.77
1.49,4.77,4.02
1.4,9.77,9.27
-0.82,14.43,15.88
-0.71,21.05,19.73
-0.84,18.56,15.98
-3.37,10.65,10.94
-4.23,6.44,6.19
-3.77,3.47,1.93
-3.37,-0.4,-0.59
-3.03,-0.11,-1.26
-4.52,1.19,-1.72
-5.56,1.42,0.71
-4.79,5.1,5.46
-10.52,20.1,12.43
-5.94,30.33,13.26
-0.36,15.35,9.08
-3.03,11.71,6.17
-0.8,11.95,4.89
1.78,2.78,2.07
5.61,-0.36,-0.29
4.31,-0.36,-0.56
3.89,-1.51,-1.63
3.22,0.5,0.04
1.23,6.8,6.57
-5.17,11.71,12.26
-7.41,14.56,18.53
-2.28,16.32,13.43
-4.94,13.28,9.31
-4.87,7.74,5.17
-2.22,3.26,2.18
0.06,1.13,-0.31
2.11,3.87,0
-0.46,-0.1,0.88
-1.67,4,4.73
-10.79,13.45,11.3
-6.34,24.5,10.94
-1.84,19.87,8.51
-3.1,11.78,5.71
-2.53,8.66,3.79
-0.11,4.12,2.49
2.16,0.06,0.56
3.64,-1.44,-0.29
2.74,-2.34,0.82
4.41,1.67,4.39
6.21,5.96,5.94
-0.11,17.53,12.63
5.77,18.45,10.12
-4.73,16.46,12.91
0.33,13.91,9.98
-1.9,8.79,6.36
-2.85,3.81,2.55
-3.07,1.61,0.31
-4.62,0.8,-0.19
-4.66,0.71,-0.46
-5,0.88,0.88
-3.56,6.78,4.6
-10.17,18.26,11.86
-4.92,25.61,13.93
4.27,14.89,10.84
-1.19,8.79,7.82
-2.18,9.79,4.94
1.36,7.22,2.55
2.66,3.12,1
0.88,1.19,0.96
0.4,3.81,3.47
0.36,3.53,4.48
-1.71,4,6.92
-7.38,7.36,12.47
