-1.86,6.99,12.03
-7.26,13.49,23.22
4.89,11.13,17.93
-1.59,7.7,12.53
-4.23,7.13,7.97
-4.33,3.47,3.91
-3.22,-0.46,1.72
-5.38,-1.11,1.09
-5.65,0.21,2.26
-4.12,3.98,3.87
-2.91,12.93,9.77
-8.28,18.56,13.93
-5.82,17.03,12.89
-6.32,12.97,10.56
0.31,9.29,4.46
1.51,4.73,1.38
3.18,1.65,-0.98
3.87,0.54,-3.62
1.26,3.6,-0.44
0.4,11.48,9.5
-2.3,14.04,15.02
-3.62,12.7,18.91
0.1,9.75,11.65
-3.14,5.25,9.25
-3.07,2.68,6.07
-2.18,0.21,3.49
-3.3,2.15,3.47
-4.06,1.36,0.4
-2.13,1.17,-1.05
-2.24,4.98,3.41
-3.87,13.28,7.17
-9.54,20.06,15.23
-6.46,15.42,15.82
-2.43,13.32,8.01
0.48,4.48,3.56
2.07,0.34,2.2
5.02,0.08,-0.06
4.64,-1.74,-2.16
2.91,-0.88,-0.79
0.21,7.64,10.59
3.66,14.33,16.02
4.81,9.16,20.06
0.15,13.3,18.7
-1.8,9.5,10.19
-3.62,3.68,3.58
-2.93,0.94,-0.33
-2.41,0.4,-2.87
-4.02,-0.17,-1.09
-4.77,2.97,3.79
-10.88,11.3,10.86
-7.84,5.31,16.96
-2.8,12.32,16.97
-1.99,12.76,10.81
-1.51,7.24,6.82
0.88,4.98,6.21
6.23,4.85,1.67
2.11,-0.19,0.48
0.56,0.56,0.38
1.19,2.13,2.57
1.51,5,9.12
-3.22,5.29,13.74
-3.77,6.48,22.43
0.86,9.67,18.14
-2.2,6.34,11.8
-2.7,4.29,5.71
-2.41,0.84,1.88
-2.34,-1.38,-0.96
-4.62,-0.75,-0.67
-4.98,0.21,2.18
-3.83,5.21,6.48
-11.72,15.79,19.71
-5.19,15.17,18.28
-4.6,10.38,14.69
-2.68,6.86,6.28
1.88,1.51,0.98
2.22,-0.19,-0.92
0.57,-0.57,-0.5
-0.65,2.18,3.6
-0.52,5.65,8.89
-4.69,7.72,13.99
-8.72,10.1,19.62
-3.39,3.79,15.71
0.57,1.9,14.08
0.86,3.14,8.72
3.14,2.05,6.05
-1.61,2.49,5.77
-1.05,0.34,2.28
-1.28,-0.23,2.7
-0.61,3.01,5.48
-1.48,4.29,9.27
-3.16,2.66,13.32
-2.34,-1,14.69
-2.11,0.48,16.59
0.21,2.03,15.77
3.62,0.96,11.55
-0.34,-1.63,9.2
-0.1,-0.92,7.53
2.2,-0.36,5.23
0.44,-0.46,5.61
1.13,-0.42,6.32
0.52,-2.24,8.03
