-1.15,9.94,10.21
0.02,8.28,5.77
1.72,3.85,1.88
3.14,-0.21,-0.61
0.88,-1.15,-0.25
0.23,2.49,3.93
-4.35,13.85,13.81
1.26,17.47,18.26
5.35,7.87,10.77
-1.48,6.32,7.53
-4.54,7.55,5.69
-3.58,4.64,2.7
-2.68,1.03,0.36
-2.13,2.11,0.4
-1.86,3.35,0.54
-1.95,5.86,1.55
-6.55,12.64,4.33
-10.04,24.7,8.66
-3.58,25.58,9.52
-3.83,15.86,7.8
-0.44,12.72,3.62
1.42,6.51,0.5
4.52,1.63,-1.72
4.23,0.75,-2.49
2.95,1.57,-0.27
1.25,2.15,0.96
-1.97,8.47,7.97
-1.65,14.69,10.12
-3.12,15,15.42
-5.08,14.5,16.73
-1.97,9.02,11.97
-4.75,5.19,10.75
-4.77,3.26,3.93
-1.57,-1.48,-0.27
-2.91,0.34,-0.57
-4.1,1.88,-0.17
-4.58,1.88,0.59
-7.38,8.3,5.9
-10.86,21.53,14.41
-2.97,18.2,12.01
-2.68,14.77,9.33
-1.9,12.15,5.82
0.04,2.76,1.46
3.76,-0.75,0.29
3.91,0.56,1.05
2.78,4.66,5.42
1.15,6.26,8.41
-2.45,10.54,15.25
2.66,8.53,13.93
-2.32,5.1,11.82
-3.35,4.39,9.66
-1.38,5.31,7.78
-1.11,2.47,4.21
-1.72,0.63,2.45
-1.95,1.38,1.09
-2.53,1.19,1.32
-4,2.74,5.92
-9.98,14.58,17.32
-1.63,15.71,15.58
-4.62,12.47,13.64
-3.12,10.9,8.2
0.67,6,4.27
2.76,0.4,1.15
2.95,0.21,0.5
1.55,0.1,0.94
1.32,1.21,4.16
3.24,5.75,7.8
-3.54,12.07,15.17
1.21,12.03,15.44
-2.72,11.34,12.4
-4.54,6.61,8.62
-3.03,3.7,5.48
-1.25,3.79,4.27
-0.59,-0.02,0.75
-2.68,0.23,1.8
-3.76,1.55,3.31
-6.34,7.87,8.89
-15.35,14.12,15.92
-3.47,15.12,12.95
-3.26,8.51,10.08
-5.08,7.18,9.9
-1.76,8.66,8.79
1.09,5.9,5.46
0.15,2.47,4.5
-0.17,2.43,5.54
0.84,2.78,7.18
-1,1.71,8.54
0.19,-2.26,8.41
-1.55,-3.43,10
-0.13,-1.11,11.99
0.57,-3.76,9.56
0.63,-5.06,8.31
-1.17,-4.06,7.72
-1.65,-4.16,6.61
-0.73,-4.79,6.78
-0.69,-4.35,7.57
-0.02,-3.3,7.95
0.88,-2.91,9.25
0.42,-5.65,8.16
1.38,-4.69,8.7
1.67,-4.67,8.3
