6.67,8.72,10.56
0.44,3.7,5.92
-3.87,3.3,2.82
-4.71,2.51,1.11
-5.33,1.55,1.23
-4.12,2.11,3.74
-3.53,9.94,6.74
-3.49,22.91,13.83
3.53,20.44,11.34
0.69,10.73,7.38
1.38,9.41,4.6
2.7,5.23,2.72
3.95,0.77,0.23
4.29,-3.98,-3.81
-0.5,-1.59,0.71
1.15,4.44,10.33
5.27,12.51,7.72
-5.13,19.02,18.05
2.22,14.85,6.86
-2.7,8.28,7.24
-3.56,9.69,6.57
-2.49,5.71,3.37
-3.81,1.76,2.24
-4.64,0.34,2.16
-3.79,2.41,1.28
-0.96,4.21,0.5
-0.4,6.02,1.53
-0.98,10.79,4.37
-5.04,18.93,9.6
-2.99,26.06,11.63
-5.31,18.39,10.42
-3.07,14.52,6.23
-1.9,10.31,3.01
3.62,2.8,-1.59
3.41,0.96,-2.36
2.72,0.5,-2.8
2.34,0.34,-1.59
2.11,5.75,3.35
-0.34,11.94,11.88
-0.79,12.64,16.21
-2.78,21.13,21.21
0.17,13.12,15.4
-1.03,4.73,6.84
-2.2,1.09,1.9
-1.69,1.25,0.34
-0.98,2.64,-0.1
-4.21,-0.5,0.54
-2.24,2.78,1.67
-4.06,7.38,5.69
-11.97,21.5,18.28
2.26,17.95,9.35
-8.6,16.36,11.94
-2.76,12.55,7.28
0.5,5.67,4.18
2.41,1.26,2.05
4.21,-1.28,-0.82
4.16,-0.27,-1.21
2.16,-0.13,0.38
2.95,1.25,1.48
-0.23,7.28,8.58
-6.34,18.01,19.87
4.58,14.48,16.07
-3.01,7.43,13.43
-2.01,9.85,8.31
-1.49,5.79,4.58
-1.17,0.34,2.13
-1.92,0.06,2.36
-2.59,2.62,1.67
-1.38,-0.1,0.34
-3.43,0.94,3.3
-5.29,12.82,10.48
-7.15,24.25,17.74
-3.87,18.83,14.62
-2.85,13.32,8.95
-1.88,10.19,6.34
1.61,5.04,3.22
3.18,-2.03,-1.67
2.41,-2.03,-1.86
2.18,-1.25,-2.05
1.97,0.94,0.69
-2.18,8.97,6.97
-4.25,20.69,21.28
6.74,21.53,16.71
-2.13,11.82,15.84
-1.93,10.77,9.71
-2.15,5.04,4.9
-1.17,1.34,2.07
-0.82,1.67,1.36
-2.03,1.15,0.42
-2.99,-0.08,0.15
-3.43,1.65,2.93
-2.16,7.43,6.07
-6.23,12.47,10.17
-11.21,21.32,16.46
1.53,19.46,12.49
-2.61,11.32,10.35
-2.68,7.7,8.99
1.13,11.57,9.02
1.07,7.28,7.13
1.71,2.95,4.67
1.13,1.88,5.36
