-6,2.2,1.8
-5.42,-0.27,0.42
-6.03,-0.77,-0.04
-6.19,2.8,2.39
-9.08,17.86,7.28
-4.2,23.68,6.11
-1.42,16.61,6.59
-3.26,12.03,4.54
-0.17,9.77,2.7
0.73,6.61,2.41
2.28,1.61,0.15
3.01,-1.78,-1.44
1.92,0.17,2.89
4.67,2.89,4.25
0.1,11.28,8.93
-3.66,22.13,11.3
0.17,16.55,4.96
-8.54,10.12,5.02
-3.68,9.18,3.01
-4.54,5,1.84
-4.56,2.59,2.28
-3.03,4.31,1.72
-3.72,6.13,0.19
-2.7,8.91,0.13
-5.63,17.55,5.77
-4.46,22.57,6.92
-3.93,19.06,8.53
-1.49,15.29,5.38
-1.13,10.52,2.84
0.38,5.92,0.4
1.72,1.76,-0.96
3.24,1.13,-2.68
3.53,0.63,-3.64
2.61,2.03,-1.21
1.28,10,4.81
-5.59,10.25,14.12
1.78,19.2,17.11
2.89,21.86,13.77
-3.53,15.38,9.66
-1.26,7.36,4.77
-2.2,2.13,1.3
-2.76,-1,-0.29
-2.85,1.61,0.02
-4.6,1.42,0.19
-3.91,1.55,-0.19
-3.56,2.72,-0.29
-10.44,14.41,3.1
-11.23,29.27,7.2
-4.06,17.87,6.28
-4.27,12.13,6.17
-1.71,10.35,4.64
-0.11,5.61,3.56
4.12,0.56,1.36
4.77,-1.13,-0.1
3.28,-0.67,0.36
2.99,1.26,4.2
2.7,9.33,10.29
1.32,16.27,12.59
2.26,14.64,11.02
-3.03,15.36,11.04
1.11,14.25,8.22
-0.94,7.87,4.44
-3.1,3.22,3.53
-3.2,2.15,1.74
-2.82,0.42,0.82
-3.08,-0.46,-0.11
-4.37,0.11,0.73
-4.94,7.38,4.37
-12.45,30.19,14.94
0.36,26.73,11.28
2.78,14.18,6.86
-1.72,9.73,5.13
0.98,7.99,3.95
3.1,1.74,0.82
3.66,-3.47,-0.57
2.2,-3.79,-1.34
3.62,-2.32,-0.06
4.08,6.05,5.42
-1.05,25.17,13.93
8.18,27.07,11.3
-1.4,15.27,10.08
-2.03,10.71,5.67
-2.22,6.71,2.47
-2.93,2.26,0.59
-1.69,-0.34,-1.4
-2.93,-1.15,-2.01
-4.02,0.08,-0.52
-3.97,1.09,0.59
-4.18,8.89,3.33
-12.97,27.91,14.92
2.93,26.13,9.04
-0.48,13.79,8.16
-4.89,11.97,6.71
-0.13,9.56,4.02
1.3,3.24,0.86
0.67,0.27,0.46
-0.17,-0.65,-1.4
-0.63,0.67,-0.56
-1.03,4.5,3.45
-3.03,10.23,7.87
-3.49,13.43,10.69
