-15.25,3.97,0.67
-12.13,0.96,0.33
-9.75,-1.76,0.36
-8.54,-2.51,0.61
-8.64,0.54,2.28
-9.79,4.58,6.8
-11.23,8.03,8.33
-16.11,3.58,4.6
-14.37,-0.56,4.02
-17.4,1.19,3.6
-18.55,3.87,1.95
-19.71,3.51,0.73
-18.55,4.92,0.4
-17.87,6,-0.77
-14.94,4.73,-1.72
-10.65,3.83,-1.4
-7.85,1.26,-0.71
-6.03,1.11,-0.48
-5,1.17,-0.15
-4.39,1.48,-0.1
-4.12,1.21,-0.15
-4.5,0.65,-0.4
-5.42,0.9,-0.44
-8.81,1.36,-0.1
-13.7,2.43,-0.59
-15.94,4.16,-0.23
-17.09,5.19,0.82
-17.93,5.1,1.78
-19.1,3.81,2.57
-14.27,4.23,1.4
-12.36,2.53,1.51
-10.67,-0.8,1.34
-9.08,-0.92,1.57
-8.77,1.3,2.45
-9.33,2.47,3.37
-10.61,2.24,3.6
-13.2,1.88,4.23
-14.37,1.99,3.37
-17.03,1.92,2.05
-14.23,1.49,1.17
-14.79,2.34,0.57
-15.21,3.41,-0.31
-16.71,4.83,-0.71
-16.42,6.02,-1.71
-13.53,4.33,-7.41
-12.13,0.77,0.04
-6.49,3.14,0.11
-7.59,1.63,0.69
-5.12,1.11,0.31
-4.98,1.51,0.06
-5.13,1.32,-0.31
-5.92,1.25,-0.44
-7.38,1.59,-0.4
-9.41,2.03,-0.9
-11.19,2.41,-0.82
-13.95,3.2,-0.86
-14.87,4.31,0.46
-15.59,4.73,2.38
-15.19,4.62,1.71
-14.41,4.04,0.52
-11.53,3.07,0.42
-10.33,-0.21,0.56
-9.77,-0.9,0.69
-9.98,0.36,1.02
-9.69,0.69,1.32
-10.9,0.82,2.05
-11.61,2.09,1.71
-13.18,2.13,2.93
-10.75,1.13,2.72
-11.72,2.16,2.43
-14.52,3.39,1.34
-19.39,5.19,-0.71
-18.37,4.92,-2.24
-16.55,3.81,-2.38
-13.45,2.62,-1.48
-10.54,2.36,-1.07
-8.66,2.78,-0.23
-8.26,3.05,0.02
-8.76,2.68,-0.23
-9.83,1.86,-1.17
-9.66,1.32,-1.21
-7.15,0.02,-1.07
-6,-0.65,-0.79
-6.26,0.31,0.17
-9.04,0.34,0.23
-10.9,0.42,0.06
-14.23,2.15,-1.32
-16.23,4.39,-1.9
-16.86,2.97,-1.05
-16.76,4.21,-0.8
-14.39,4.46,-0.27
-13.24,4.52,1.03
-9.62,4.58,2.38
-8.31,4.25,4.62
-9.22,2.43,3.97
-10.59,3.05,2.85
-11.44,3.58,1.92
-9.66,3.51,1.21
-8.97,3.64,0.9
-7.57,3.24,0.29
-7.07,3.7,-0.17
