1.88,3.68,4.23
2.15,4.85,4.92
2.59,4.92,5.38
2.95,5.96,6.76
3.24,6.69,7.95
4.18,9.22,9.1
4.46,10.38,9.35
4.52,8.72,7.26
3.85,7.45,6.11
2.85,7.05,5.59
3.51,7.03,4.81
2.76,5.35,4.08
1.9,4.73,4
1.34,4.64,3.79
1.03,5.42,4.2
1.26,6.63,5.06
2.55,7.3,6
4.73,8.47,6.97
6.21,8.3,6.86
5.19,7.82,7.24
4.66,9.98,9.02
4.92,9.98,8.45
4.37,6.4,6.32
3.79,4.35,5.92
4.5,4.31,5.38
5.02,3.98,4.56
4.67,4.89,5.33
3.08,3.97,5.48
2.01,2.82,5.38
2.28,3.18,5.36
1.99,4.66,6.69
2.82,5.42,7.7
4.04,5.21,8.35
4.96,5.75,9.18
4.44,9.16,10.25
4.46,7.51,9.35
2.41,7.03,7.2
1.36,6.44,7.59
1.84,6.49,6.72
-0.04,6.34,6.63
1.02,5.63,5.67
0.94,3.66,4.79
0.9,2.84,4.98
0.77,3.37,5.67
1.25,4.25,6.71
2.24,5.31,9.31
4.41,5.88,9.46
4.31,7.07,9.2
4.35,8.7,11.23
5.71,8.12,10.19
5.84,8.05,8.08
4.94,5.9,7.03
3.35,4.33,6.26
4.54,3.87,6
3.83,3.47,5.98
2.55,2.57,4.35
1.57,1.92,4.16
1.67,2.53,4.71
1.82,3.26,5.71
2.43,3.22,7.93
2.97,5.9,10.02
3.64,7.38,11.42
4.18,6.51,10.61
4.9,8.6,10.86
3.56,7.89,8.79
1.15,5.61,7.72
0.61,5.15,7.76
1.49,5.38,6.59
2.13,4.41,5.73
1.49,2.99,4.92
0.84,2.91,4.5
0.44,2.11,5.06
0.75,2.93,6.23
-0.33,3.93,8.49
2.49,4.39,9.48
3.47,6.4,10.08
2.84,4.96,10.1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
