10.46,4.67,0.79
9.37,3.3,0.69
7.76,2.72,0.54
5.71,2.66,1.05
4.87,2.8,1.19
6.05,3.39,0.79
8.22,4.18,1.15
9.83,4.89,1.32
10.69,4.69,1.78
11.61,3.6,1.46
12.4,3.1,1.69
12.3,3.79,2.89
9.69,2.85,3.74
10.56,1.46,1.93
9.85,1.25,1.42
8.7,1.84,0.98
6.05,2.87,2.24
4.12,3.68,2.51
3.35,4.35,2.99
4.16,3.81,2.32
6.13,4.25,2.84
7.84,4.75,3.22
8.37,4.64,3.3
8.76,5.69,3.68
10.04,6.84,3.6
10.27,6.94,3.45
9.52,5.29,1.65
9.96,4.16,0.71
9.12,3.95,0.88
8.08,4.06,1.11
7.34,3.87,1.21
5.84,2.85,0.96
5.29,2.62,1.42
6.02,3.1,1.13
8.49,3.87,1.38
10.98,4.71,1.49
12.91,4.52,1.11
12.2,3.03,1.02
12.97,2.85,0.27
13.64,3.97,1.23
9.18,3.56,1.9
10.82,3.3,1.4
9.83,2.43,1.3
7.51,2.2,1.61
5.35,3.49,2.78
4,4.12,3.26
2.76,3.22,2.82
3.35,3.33,3.03
4.87,4.14,3.79
6.82,5.46,3.81
7.84,5.52,4.02
7.17,6.53,4.83
9.33,9.64,5.29
9.39,9.75,4.85
7.72,7.13,2.7
7.3,7.8,3.39
7.7,9.62,2.59
7.97,8.2,1.88
7.4,6.92,2.39
6.44,5.21,2.15
5.36,3.08,2.34
4.85,2.82,2.89
4.56,3.45,3.3
4.83,3.89,4.5
6.25,5.06,6.42
8.56,3.79,5.04
7.78,6.38,7.13
6.03,7.68,9.6
7.28,7.17,8.53
7.05,5.79,7.2
5.21,4.35,7.13
5.48,3.66,6.09
3.43,1.78,5.36
4.66,3.66,5.9
2.87,1.82,4.43
1.55,0.94,4.2
2.43,1.99,4.89
2.43,3.89,7.13
3.54,3.51,8.05
4.21,5.67,9.87
4.64,6.48,11.17
6.88,7.87,12.03
6,8.18,9.73
4.06,7.09,7.22
2.09,5.61,7.03
2.64,5.13,6.09
2.51,3.68,5.67
1.69,2.97,5.36
1.21,2.16,5.31
1.13,2.07,5.79
2.01,2.28,6.65
3.01,2.15,7.34
3.76,5.29,9.6
4.79,4.83,9.9
4.54,4.75,9.58
6.02,5.4,11.38
6.88,6.13,9.14
0,0,0
0,0,0
0,0,0
0,0,0
