-0.9,5.56,2.28
-1.21,6.65,2.87
-0.69,7.64,4.33
0.54,10.19,3.56
0.77,12.24,3.03
-0.15,11.57,2.41
-1.76,12.53,2.41
-1.76,14.1,2.61
-1.11,13.2,0.06
-0.27,12.59,0.4
-0.59,9.92,0.84
-1.3,8.47,0.08
-1.09,6.67,-0.04
-1.13,5.8,0.31
-0.84,5.92,0.44
-0.25,7.18,0.48
0.04,8.87,0.36
0.54,11.28,0.38
0.92,13.39,0.11
0.61,14.68,0.13
0.23,13.22,0.48
-0.25,9.89,1.63
0.57,10.77,0.79
0.29,9.77,1.13
-0.36,7.34,1.8
-0.46,6.44,1.51
-0.86,5.63,1.65
-1.11,5.54,1.86
-0.92,6.05,1.93
-0.8,7.57,2.07
-0.65,9.22,2.72
-0.34,11.55,2.99
-0.4,13.28,2.43
-0.52,13.35,2.13
-0.59,12.3,1.82
-1.82,12.91,2.36
-1.84,11.42,1.07
0.15,12.63,-0.33
0,11.63,0.02
-0.31,10.75,-0.08
-0.92,7.66,-0.42
-1.36,6.99,0.19
-1.28,6.63,0.21
-0.77,7.72,-0.06
0.02,8.76,-0.15
0.63,11.44,0.08
0.73,12.47,0.17
1.07,14.23,0.11
0.46,12.68,0.77
-0.27,9.89,1.71
0.38,11.17,0.44
0.71,9.96,0.59
-0.1,6.88,1.72
-0.13,5.8,1.93
-0.48,5.79,1.65
-1.57,6.15,1.99
-0.25,7.59,1.59
-0.36,8.18,2.26
-0.73,9.94,2.95
-0.67,13.2,2.76
-1.19,13.09,1.9
-0.52,16.11,1.93
0.13,14.45,2.09
0.19,11.63,-0.21
1.76,11.8,0.38
0.57,9.89,1.42
-0.02,9.92,0.1
-0.04,8.53,-0.57
-0.36,7.26,0.04
-0.77,7.28,-0.11
-0.8,8.01,-0.15
-0.31,8.99,-0.25
0.4,10.79,-0.5
0.44,12.28,0.17
0.13,13.12,0.46
0.75,12.84,0.54
1.11,9.89,1.88
1.65,10.88,0.69
1.32,9.67,0.88
0.38,6.72,2.22
-0.06,5.8,2.11
-0.31,5.9,1.9
-0.38,6.9,2.05
-0.54,7.78,2.89
-0.11,9.64,3.7
0.29,11.94,2.8
0.38,12.32,2.11
0.13,13.81,1.8
0.34,17.4,1.63
-1.03,12.87,0.96
-0.31,13.93,-0.34
0.27,12.72,-0.1
-0.77,9.48,-0.25
-0.06,7.17,-0.57
0,5.29,-0.44
-0.8,5.52,-0.02
-0.98,6.19,0.38
-0.5,7.89,0.29
-0.48,9.31,0.19
-0.56,10.21,1.03
-1.42,12.38,1.49
