-1.25,0.86,9.71
-1.15,0.88,9.48
-1.19,0.9,9.58
-1.15,1.03,9.52
-1.34,1.03,9.69
-1.17,0.92,9.54
-1.15,0.94,9.41
-1.09,0.84,9.79
-1,0.92,9.54
-1.36,0.75,9.5
-1.13,0.94,9.43
-1.13,0.88,9.64
-1.13,0.92,9.6
-1.07,0.88,9.58
-1,0.96,9.45
-1.09,0.73,9.62
-1.19,0.84,9.67
-1.23,0.88,9.48
-1.02,0.88,9.66
-1.25,0.88,9.73
-1.28,0.79,9.54
-1.13,0.9,9.52
-1.21,0.9,9.6
-1.11,1,9.5
-1.28,1,9.71
-0.92,0.98,9.43
-1.19,0.88,9.77
-1.09,0.94,9.54
-1.21,0.84,9.56
-1.07,0.84,9.66
-1.21,0.86,9.73
-1.21,0.92,9.56
-1.3,0.86,9.46
-1.3,0.84,9.56
-1.11,0.9,9.6
-0.98,0.84,9.43
-1.11,1.03,9.52
-1.28,0.86,9.46
-1.13,1.03,9.48
-1.19,0.84,9.64
-1.19,0.9,9.58
-1.15,0.8,9.83
-1.03,1,9.45
-1.11,0.92,9.58
-1.26,0.9,9.66
-1.05,1.02,9.39
-1.17,0.98,9.64
-0.98,0.98,9.33
-1.15,0.9,9.43
-1.11,1.11,9.5
-1.15,0.77,9.54
-1.13,1.02,9.5
-1.26,0.88,9.73
-1.34,1.03,9.71
-1.19,0.86,9.6
-1.05,0.9,9.56
-1.19,0.84,9.71
-1.23,0.9,9.73
-1.34,0.9,9.48
-1.13,1.02,9.64
-1.25,1,9.69
-1.02,0.86,9.45
-1.21,0.84,9.62
-1.13,0.82,9.83
-0.9,0.86,9.75
-1.44,0.73,9.58
-1.34,0.86,9.45
-0.94,1.19,9.37
-0.96,0.92,9.66
-1.21,1.15,9.5
-1.34,0.69,9.89
-0.98,1.13,9.46
-1.03,1.03,9.58
-1.11,1.09,9.54
-1.28,0.92,9.52
-1.36,0.9,9.69
-1.13,0.94,9.58
-1.05,1,9.46
-1.28,0.8,9.83
-1.25,0.9,9.62
-1.17,0.94,9.62
-1.15,0.98,9.71
-1.11,0.98,9.67
-1.11,1.07,9.62
-1.13,0.94,9.69
-1.21,0.84,9.69
-1.09,0.9,9.64
-1.21,0.86,9.75
-1.13,1.07,9.56
-1.03,0.96,9.45
-1.03,0.98,9.69
-1.02,0.98,9.64
-1.32,0.88,9.73
-1.03,1,9.41
-1.17,0.84,9.56
-1.03,1.03,9.52
-1.17,0.9,9.52
-1.13,1.03,9.5
-1.11,1.05,9.48
-1.25,0.82,9.46
-1.05,1.02,9.41
