0.06000,-22.59000,9.37000
-9.39000,-29.93000,4.81000
-25.58000,-15.56000,3.58000
-8.16000,-6.30000,2.38000
-8.24000,2.59000,0.96000
-6.46000,-1.69000,0.33000
-5.33000,1.34000,-3.91000
-4.16000,2.99000,-2.41000
-2.74000,1.69000,-0.67000
-8.45000,-4.12000,2.16000
-13.33000,-12.20000,4.37000
-20.19000,-21.21000,7.66000
-13.45000,-14.91000,7.68000
-4.66000,-9.67000,6.02000
-1.44000,-8.24000,4.41000
0.36000,-4.39000,4.12000
10.00000,-2.93000,2.41000
8.93000,-5.58000,4.18000
1.21000,-9.94000,4.73000
-1.97000,-14.10000,6.02000
-3.62000,-24.68000,7.11000
-10.75000,-21.48000,6.49000
-13.99000,-12.43000,4.04000
-6.86000,-5.29000,1.46000
-8.39000,-0.79000,-0.57000
-5.65000,0.48000,-2.13000
-5.75000,3.28000,-1.88000
-4.41000,2.01000,-0.25000
-5.88000,-2.95000,1.69000
-9.31000,-4.50000,4.50000
-13.47000,-18.49000,5.94000
-18.30000,-19.27000,6.99000
-7.28000,-12.86000,6.97000
-0.69000,-9.81000,4.25000
1.90000,-6.30000,2.64000
6.99000,-3.22000,1.76000
12.38000,-4.62000,0.52000
5.61000,-8.43000,2.97000
0.73000,-11.61000,2.91000
-0.52000,-20.31000,4.75000
-5.50000,-33.76000,4.10000
-21.09000,-21.61000,1.78000
-11.57000,-11.80000,1.49000
-8.24000,-5.77000,0.19000
-9.20000,-0.02000,-0.84000
-5.48000,1.82000,-2.13000
-6.02000,4.52000,-2.74000
-3.22000,4.18000,-2.28000
-4.85000,-0.13000,0.67000
-11.13000,-9.10000,3.74000
-19.91000,-21.17000,5.50000
-12.40000,-21.84000,7.17000
-6.21000,-14.75000,5.56000
0.04000,-10.98000,4.87000
2.45000,-6.02000,2.34000
5.13000,-3.87000,1.32000
11.11000,-4.81000,0.79000
6.19000,-7.76000,1.07000
2.53000,-12.28000,2.62000
-0.52000,-18.99000,5.75000
-8.49000,-31.65000,5.86000
-27.03000,-18.16000,3.95000
-7.32000,-9.45000,1.95000
-7.84000,-5.36000,0.40000
-7.13000,-2.05000,-1.28000
-5.12000,2.41000,-1.26000
-5.29000,4.14000,-1.76000
-2.87000,2.66000,-0.56000
-4.12000,-0.88000,3.35000
-11.19000,-10.00000,4.33000
-18.66000,-20.84000,8.33000
-11.40000,-18.66000,7.18000
-4.64000,-9.54000,6.44000
0.15000,-8.37000,4.94000
1.15000,-6.88000,3.28000
5.17000,-4.48000,1.95000
7.51000,-6.99000,3.24000
1.86000,-7.03000,3.30000
0.42000,-13.64000,5.84000
-4.00000,-30.92000,6.82000
-17.24000,-23.53000,5.00000
-11.74000,-14.25000,3.05000
-6.13000,-7.70000,1.59000
-7.85000,-2.36000,-0.40000
-6.38000,2.09000,-1.05000
-5.02000,5.06000,-0.82000
-3.51000,4.54000,-0.42000
-5.04000,0.61000,2.39000
-10.31000,-10.67000,4.75000
-16.86000,-21.05000,6.84000
-10.35000,-17.72000,6.86000
-4.33000,-10.92000,7.11000
-0.57000,-7.70000,6.00000
2.07000,-5.17000,3.83000
9.52000,-3.26000,1.82000
10.29000,-6.09000,2.43000
3.95000,-8.53000,1.57000
1.53000,-13.28000,3.43000
-0.15000,-32.80000,4.33000
-14.50000,-24.18000,1.92000
-14.66000,-11.94000,1.71000
