0.21,5.36,-0.54
-4.1,13.28,2.72
-5.06,4.94,2.76
-0.4,0.98,-0.17
-4.79,-2.97,-0.57
24.22,-10.84,-5.52
30.9,3.49,-2.97
19.33,1.05,1.78
9.2,1.49,2.72
4.69,-1.48,1.13
0.46,-1.8,0.13
0.77,-3.3,-0.79
0.06,-3.08,-1.28
9.12,-4.6,-7.09
21.63,-5,-7.82
36.44,1.46,-8.49
23.56,-3.01,-10.33
13.99,-2.15,-9.83
6.8,-1.09,-7.49
3.58,1.74,-6.71
4.62,4.79,-5.9
5.67,5.27,-3.64
-0.23,4.14,-0.38
-3.07,3.26,0.8
-0.69,2.53,0.15
1.88,2.26,0.9
19.77,3.6,-3.26
38.37,8.6,-10.96
39.08,-0.48,-11.28
21.73,3.22,-5.48
0.57,4.04,-3.18
-12.8,2.51,-2.68
-6.63,-0.19,-3.28
-0.44,1.09,-1.84
-1,-2.15,-0.9
0,-2.95,0.17
1.32,-5.42,-1.53
34.96,-18.16,-16.21
34.56,-4.58,-20.19
22.76,-3.12,-14.56
7.76,1.28,-9.18
-0.98,3.76,-5.21
-2.95,15.46,-1.23
-2.61,7.47,1.26
-3.45,5.84,2.76
-0.73,3.64,2.03
3.89,2.36,0.59
15.73,2.99,-3.76
34.27,5.65,-10.52
30.92,-0.4,-9.46
18.53,0.17,-5.82
7.38,-1.63,-3.87
1.78,-3.12,-2.62
-4.5,-3.16,-1.25
-4.96,-5.96,-1.93
-2.66,-4.58,-1.36
-1.95,-4.14,-1.57
18.26,-9.87,-8.6
39.08,2.2,-9.33
11.61,-4.37,-1.44
12.95,-4.87,-4.14
5.08,0.34,-0.77
-2.84,4.46,-0.33
-4.31,13.54,-2.97
-3.14,5.02,0.52
6.95,5.44,1.53
1.3,4.02,-0.67
6.49,3.26,-7.47
39.01,5.46,-19.27
26.11,-1.65,-12.07
15.35,-2.39,-7.15
5.29,-3.08,-3.49
-0.42,-4.56,-2.03
-5,-4.12,-0.61
-5.13,-5.33,-0.57
-1.02,-4.48,-1.28
2.78,-3.7,-4.46
11.48,-8.05,-10.65
34.64,-2.51,-12.24
28.58,-5.23,-10.06
19.69,1.13,-5.5
9.62,2.13,-3.01
1,3.35,-0.19
-2.66,9.12,1.86
-3.58,5.77,3.56
-0.73,5.75,2.59
-0.5,5.61,-0.15
14.43,4.23,-6.3
16.21,3.16,-4.46
36.29,-0.27,-9.58
21.05,-0.38,-4.29
11.57,-0.15,-2.78
9.94,-3.07,-3.85
4.12,-3.62,-2.68
-1.76,-4.1,-1.36
-2.97,-6.25,-1.07
-0.17,-3.51,-0.19
6.42,-1.93,-1.9
32.93,-9.9,-4.12
28.76,-0.73,2.24
12.7,-1.97,6.38
