39.08,9,-1
18.87,1.78,1.55
12.97,0.75,-0.71
12.63,3.47,-1.72
3.98,4.66,-0.96
0.15,7.93,0.23
-1.8,4.29,0.9
-3.68,1.38,1.49
-1.8,0.08,1.02
-4.46,-1.57,-0.56
22.38,-11.63,-10.35
32.47,2.61,-5.48
21.84,-1.61,3.16
2.18,-0.54,0.9
2.47,-3.74,-1.48
1.07,-1.17,-2.13
0,-1.13,-0.54
-0.88,-0.31,-0.5
1.28,-1.95,-1.82
19.96,-2.59,-9.67
25.98,0.02,-13.99
22.43,-3.45,-14.58
18.01,-2.7,-13.3
11.15,-2.53,-8.93
6.65,-0.48,-5.44
1.51,1.02,-2.43
-4.12,3.95,0
-1.46,5.23,0.34
-4.43,1.09,0.29
-2.78,1.82,1.38
7.7,0.38,-0.31
21.67,1.86,-3.64
27.42,-1.97,-5.56
20.67,-3.93,-3.37
14.73,-0.31,-2.13
7.57,-2.26,-2.01
1.63,-2.99,-3.85
-2.47,-5.15,-4.18
1.02,-2.99,-1.82
1.65,-7.17,-0.86
6.86,-5.75,-2.07
21.53,-13.2,-6.07
36,-2.74,-6.65
18.07,-2.59,-3.01
10.81,1.48,-1.88
4.02,1.82,-1.8
-0.4,5.52,-0.79
-1.9,9.85,0.33
-2.84,5.21,1.17
1.67,3.56,2.51
3.22,3.83,1.97
19.81,2.64,4.54
36.25,3.35,1.69
28.64,-2.89,-0.56
16.19,-3.39,-1.38
7.68,-4.94,-2.78
0.34,-3.37,-2.3
-4.16,-3.68,-1.36
-5.02,-4.43,-1.21
-2.57,-3.58,-1.03
-1.57,-3.33,-1.38
16.74,-11.69,-7.57
39.08,-2.72,-8.58
21.97,-5.12,-5.8
15.33,-1.53,-4.1
7.36,1.17,-1.51
-0.79,3.28,0.02
-3.79,9.66,3.47
-3.47,6.99,4.18
-0.02,5.35,2.16
9.02,4.94,0.02
22.3,4.89,0.48
27.57,1.93,-0.82
24.83,-2.57,-2.85
18.66,-3.2,-3.95
8.6,-4.18,-3.41
3.62,-5.44,-3.31
-1.92,-5.98,-2.91
-6.32,-6.99,-1.61
-2.68,-5.94,-2.55
2.66,-4.92,-4.08
26.36,-11.59,-6.65
37.45,2.01,-3.18
22.4,-1.17,-0.69
13.95,-0.5,0.15
6.95,1.63,0.4
1.19,3.08,-0.08
-3.43,5.94,2.34
-1.84,7.97,2.45
0.69,3.89,1.86
5.5,3.7,1
19.71,3.01,4.83
21.46,0.73,5.36
25.21,-2.43,2.57
18.2,-3.3,2.76
13.3,-3.39,1.72
8.85,-4.06,0.63
2.57,-3.45,-0.42
0.42,-3.43,-0.52
-0.46,-3.95,-0.19
1.88,-4.04,1.26
