-0.36,-3.54,-3.66
17.95,-10.25,-10.71
34.96,-0.8,-12.66
24.62,-3.85,-9.62
14.96,-1.55,-6.76
9.31,0.29,-5.48
5.58,2.47,-3.08
0.21,3.77,-1.48
-1.65,6.3,0.4
-1.74,1.92,0.9
0.17,0.17,-0.4
5.12,-3.07,-4.18
34.04,-5.54,-9.6
15.5,-4.12,-4.56
5.13,-0.73,-0.46
1.92,-0.8,-1.57
1.8,-0.56,-1.48
3.01,-0.15,-1.95
3.31,0.27,-2.91
0.48,-0.02,-2.68
7.01,-0.59,-2.76
25.23,-2.16,-10.94
31.61,-3.89,-14.31
18.7,-4.43,-13.37
13.1,-3.47,-11.94
7.59,0.1,-8.05
-2.22,1.13,-5.12
-5.23,5.96,-3.22
-4.2,6.02,-1.49
-2.93,4.75,1.65
0.56,4.58,2.3
6.67,3.08,-0.36
29.89,1.78,-7.91
33.39,-0.23,-10.23
21.8,-1.46,-5.98
13.93,0.08,-3.79
7.17,-0.44,-2.97
-0.4,-1.26,-3.56
-4.18,-3.03,-3.89
-5.65,-4.92,-2.82
-3.39,-6.74,-4.41
2.68,-5.71,-3.37
4.35,-5.19,-4.58
31.69,-9.25,-12.59
35.14,-2.99,-15.59
26.19,-0.71,-11.92
14.04,3.76,-4.85
2.39,2.07,-3.7
-3.53,6.92,1.4
-6.05,8.28,1.07
-1.15,5.29,2.64
0.98,3.01,3.35
2.62,2.74,1.32
8.03,1.09,-0.63
34.31,5.52,-7.47
25.27,0.54,-5.35
18.09,-1.76,-5.65
9.62,-4.16,-5.23
1.49,-4.18,-3.51
-4.64,-4.27,-1.93
-2.53,-6.97,-1
0.56,-3.79,-0.19
-1.42,-3.62,0.82
7.93,-1.72,-2.61
30.96,-14.1,-15.56
32.51,-1.48,-14.04
10.02,-4.2,-4.66
7.18,0.04,-5.21
2.87,4.6,-3.31
2.7,12.7,0.84
0.46,4.85,1.99
-2.8,5.61,1.69
-0.75,2.99,1.32
3.1,2.09,0.57
27.17,1.32,-4.23
33.32,-3.1,-10.4
33.51,-8.93,-9.79
4.27,-4.14,-0.61
0.04,-5.71,-3.05
-1.44,-3.01,-3.45
-1.48,-2.38,-1.17
-1.34,-2.68,-0.15
-1.8,-3.2,0.4
-0.54,-3.45,-0.21
1.42,-4.83,-2.66
37.19,-12.26,-12.41
38.55,-1.44,-10.1
27.45,-1.3,-7.43
10.12,-0.33,-2.84
3.91,2.24,-0.54
0.21,5.17,2.64
0.13,6.28,2.07
-0.59,4.62,3.01
-0.08,4.33,1.19
-0.13,3.01,-0.52
1.51,2.55,0.08
13.05,1.44,-1.53
39.08,-2.15,-11.32
21.74,-5.52,-7.11
9.29,-5.82,-4.14
6.3,-5.17,-2.64
