6.57,6.67,4.1
7.2,9.43,5.46
7.28,10.06,4.41
5.25,8.31,3.97
2.36,6.49,3.72
0.84,6.4,3.33
0.71,7.85,3.56
0.98,8.85,3.68
2.16,9.12,3.95
2.74,10.02,4.56
3.01,11.48,4.58
2.59,11.8,4.25
2.53,12.32,4.37
3.89,11.38,3.6
4.52,11.15,3.07
5.02,10.61,2.95
5,9.77,2.15
4.43,8.1,1.67
2.72,5.31,1.49
1.8,3.35,1.28
1.25,3.35,1.59
2.91,4.92,2.43
6.03,6.57,3.58
7.4,6.38,3.89
7.64,6.11,4.04
8.62,7.28,3.47
8.16,9.73,3.58
7.61,13.07,3.56
4.71,11.92,3.62
3.72,10.84,4.54
2.78,8.87,3.77
1.3,6.88,3.56
0.86,5.63,3.51
1.17,6.11,3.14
2.38,7.41,3.54
3.41,8.39,3.41
4.66,10.19,3.33
5.06,11.28,3.39
3.98,11.3,3.45
4.29,11.34,2.89
5.02,10.61,2.2
5.29,10.08,1.59
4.6,8.93,1.72
3.39,5.98,1.34
2.15,3.87,1.11
1.21,4.16,1.26
2.49,6.25,2.26
5.92,8.3,2.41
7.8,9.06,2.38
6.34,8.95,3.16
5.12,9.79,4.08
4.44,9.22,3.81
2.34,10.1,5.42
3.62,10.5,6
4.08,9.52,5.1
3.47,6.34,3.95
1.65,4.33,3.95
0.96,4.71,4.04
1.82,5.61,4.35
2.41,6.92,5.19
1.9,9.81,6.76
2.84,11.8,6.05
2.49,10.44,5.92
2.66,10.08,5.92
2.99,10.33,5.59
2.78,9.62,5.29
1.4,10.31,4.79
0.19,8.66,5.27
1,7.36,5.5
1.59,4.79,5.19
1.53,1.07,4.89
0.92,-0.31,4.85
1.74,-1.25,5.42
-0.15,-0.94,6.92
0.94,1.25,7.59
1.8,0.57,8.1
2.39,1.28,7.74
2.84,-0.5,8.22
0.36,0.75,12.4
2.97,0,12.49
3.54,-1.17,10.54
2.45,-1.13,8.6
1.42,-1.11,9.08
1.38,0.59,8.12
1.93,1.49,7.36
2.95,0.4,10.33
4.12,1.05,10.52
4.04,0.34,10.56
4.31,0.65,9.81
4,0.46,7.8
3.01,0.02,7.82
2.01,-1.36,7.91
1.86,0.17,7.76
2.01,-0.92,8.93
0.34,-1.4,10.02
0.79,-0.56,9.48
