-13.53000,4.87000,-0.73000
-13.87000,3.97000,-1.02000
-12.43000,3.54000,-0.15000
-10.42000,2.85000,0.19000
-10.33000,2.24000,0.15000
-11.55000,1.03000,2.34000
-14.27000,0.69000,2.05000
-14.43000,2.05000,1.30000
-12.20000,3.91000,0.65000
-12.70000,4.10000,1.63000
-14.20000,3.49000,1.36000
-11.55000,2.18000,2.07000
-11.48000,4.10000,0.56000
-14.23000,5.40000,-0.42000
-14.27000,6.49000,-1.48000
-14.43000,7.09000,-1.21000
-12.66000,6.03000,-0.04000
-9.92000,5.12000,0.67000
-10.12000,4.94000,-0.08000
-12.68000,7.70000,-1.74000
-12.09000,7.13000,-0.50000
-12.80000,6.26000,0.38000
-11.07000,6.02000,-0.08000
-11.65000,4.94000,-0.08000
-10.84000,3.12000,1.34000
-11.53000,3.43000,1.92000
-12.36000,2.22000,3.03000
-12.74000,1.65000,3.05000
-11.28000,1.49000,2.78000
-8.62000,1.42000,3.35000
-6.97000,1.15000,3.89000
-9.52000,1.32000,3.83000
-10.13000,0.67000,4.06000
-10.73000,-0.08000,4.41000
-12.82000,0.94000,3.97000
-13.30000,2.64000,2.51000
-14.39000,3.77000,1.55000
-13.77000,3.20000,1.17000
-9.77000,2.89000,0.25000
-11.05000,4.44000,-0.86000
-9.73000,3.70000,-0.42000
-9.23000,3.01000,0.10000
-8.33000,2.97000,0.19000
-7.70000,3.10000,0.71000
-7.82000,3.64000,0.67000
-7.89000,4.50000,0.94000
-11.94000,8.53000,-0.69000
-13.03000,8.99000,-0.67000
-14.31000,8.93000,-1.00000
-14.12000,6.78000,-0.61000
-12.93000,4.23000,-1.07000
-9.79000,1.95000,-0.59000
-9.23000,1.28000,0.17000
-9.06000,1.78000,1.80000
-8.76000,2.78000,1.57000
-7.01000,3.30000,1.28000
-5.12000,2.93000,1.88000
-6.61000,2.93000,2.07000
-10.54000,3.45000,0.82000
-15.08000,3.41000,0.13000
-13.91000,1.93000,-0.52000
-12.17000,1.34000,-0.21000
-14.29000,3.64000,0.79000
-8.87000,3.39000,1.61000
-10.59000,3.54000,-0.21000
-13.54000,3.54000,-1.30000
-11.94000,3.41000,-1.25000
-9.46000,3.47000,-0.90000
-9.71000,3.95000,-0.59000
-10.38000,4.67000,0.04000
-13.51000,8.18000,-2.01000
-15.12000,9.18000,-2.57000
-14.08000,7.72000,-1.05000
-11.99000,6.40000,1.44000
-9.90000,5.12000,2.15000
-8.43000,4.79000,0.73000
-9.02000,3.33000,1.23000
-10.42000,3.18000,0.54000
-11.13000,4.71000,0.13000
-9.77000,5.17000,-0.08000
-8.58000,3.56000,1.15000
-9.37000,2.43000,2.36000
-11.63000,2.39000,2.97000
-13.76000,1.78000,2.38000
-14.33000,3.62000,0.19000
-13.85000,5.48000,-0.54000
-14.56000,5.79000,-0.23000
-11.19000,4.81000,1.34000
-9.48000,3.07000,0.52000
-14.71000,3.76000,-2.16000
-15.61000,4.39000,-3.16000
-14.64000,4.62000,-3.33000
-11.61000,3.77000,-2.11000
-10.08000,2.45000,-1.21000
-9.98000,1.32000,-0.59000
-11.74000,0.77000,-0.57000
-13.60000,0.38000,-0.54000
-14.62000,-0.82000,-0.17000
-14.08000,-0.90000,-0.10000
-13.45000,-1.51000,1.30000
-13.93000,-3.37000,3.95000
