1.03,9.31,1.57
0.59,10.92,1.57
-0.29,13.85,2.15
-1.32,12.78,1.28
-0.59,17.28,2.18
0.23,11.15,1.17
-0.19,8.99,-0.11
-0.48,11.15,-1.67
-0.34,12.09,-2.01
-0.42,10.9,-0.25
-0.23,9.27,-0.13
-0.13,8.26,-0.63
-0.84,7.34,-0.75
-2.68,7.3,-0.13
-2.59,8.03,0.48
-1.9,7.45,-0.23
-1.61,7.76,0.17
-1.11,8.93,0.65
-0.94,9,-0.4
-0.94,11.82,0.65
-0.06,12.07,0.38
-0.46,10.65,1.36
-1.23,9.85,1.67
-2.07,9.39,0.71
-2.28,8.3,0.04
-1.61,7.53,0.77
-1.07,8.64,1.49
-0.44,10.44,1.26
-0.48,10.06,1.71
-0.4,9.85,1.51
-0.46,11.61,1.72
-0.63,13.72,2.13
-1.23,14.08,1.09
0,19.68,1.03
2.24,12.36,0.82
1.09,7.51,0.52
-0.11,8.41,0.11
-1.51,12.82,-0.94
-1.69,12.01,-0.88
-0.38,10.71,0.42
0.17,9.12,0.4
-0.34,8.2,-0.08
-1.67,7.43,-0.48
-2.07,7.49,-0.27
-1.61,7.49,0.04
-1.42,7.2,0.48
-1.28,6.55,0.61
-1.23,8.91,-0.08
-0.5,12.09,0.06
0.08,12.68,2.3
-0.21,10.79,3.16
-0.71,8.79,2.32
-1.32,8.87,0.96
-0.52,9.04,0.15
0,9.33,0.67
-0.57,11.21,1.69
-1.02,11.72,1.99
-0.4,10.75,2.32
-0.17,10.79,2.43
-0.71,12.32,2.53
-0.71,10.84,2.16
-1.86,15.02,2.13
-0.44,18.87,1.05
-0.19,10.96,1.21
0.04,8.68,0.36
0.15,9.2,-0.73
0,11.23,-1.21
0.5,12.41,-0.77
0.65,10.48,-0.11
0.56,9.31,-0.1
-0.96,8.07,0.15
-1.86,8.16,-0.11
-2.11,7.68,-0.5
-1.8,7.55,-0.44
-0.75,8.31,-0.06
-0.31,7.7,0.54
-0.4,7.8,0.33
-1.07,11.94,1.09
-0.38,12.84,2.36
-0.02,9.64,4.41
-0.21,8.35,4.48
-0.61,8.1,2.68
0.06,9.27,0.31
0.9,9.66,0.02
0.63,10.86,0.5
0.29,12.15,2.05
-0.02,10.56,3.74
-1.15,10.06,4.46
-2.74,10.94,4.35
-3.39,10.86,4.29
-2.13,9.64,3.33
0.31,8.1,2.36
0.71,9.9,1.46
0.17,23.26,-2.22
0.57,19.68,-3.05
-0.88,11.3,-4.54
-1.17,8.6,-4.21
-1.71,7.22,-5.63
-5.08,8.12,-8.37
-9.02,8.51,-8.41
-6.38,8.33,-9.29
