-0.33,0.04,9.31
-0.46,0.06,9.35
0.08,0.29,9.75
-0.17,0.25,9.87
-0.27,0.31,9.81
-0.15,0.19,9.83
-0.11,0.75,9.64
-0.34,0.54,9.52
-0.25,0.42,9.83
-0.1,0.46,9.87
-0.08,0.65,9.81
-0.27,0.5,9.62
-0.36,0.59,9.56
-0.19,0.67,9.62
-0.56,0.71,9.77
0,0.69,9.2
-0.17,0.63,9.58
-0.46,0.56,9.69
-0.1,0.59,9.6
-0.34,0.52,9.9
-0.36,0.57,9.71
-0.31,0.8,9.62
-0.4,0.82,9.71
-0.5,0.77,9.89
-0.36,0.73,9.69
-0.34,0.86,9.58
-0.27,0.86,9.64
-0.34,0.9,9.58
-0.36,0.98,9.45
-0.33,0.9,9.66
-0.54,0.86,9.81
-0.48,0.84,9.54
-0.52,0.79,9.85
-0.44,0.94,9.5
-0.4,0.88,9.66
-0.5,0.82,9.75
-0.46,0.88,9.54
-0.73,0.9,9.69
-0.59,0.79,9.77
-0.69,0.84,9.62
-0.54,0.86,9.48
-0.61,0.9,9.6
-0.54,0.86,9.77
-0.63,0.88,9.56
-0.57,0.84,9.58
-0.48,0.88,9.66
-0.5,0.9,9.66
-0.71,0.8,9.75
-0.63,0.82,9.67
-0.57,0.8,9.87
-0.67,0.86,9.64
-0.4,1.13,9.64
-0.61,0.94,9.48
-0.71,0.84,9.83
-0.65,0.82,9.67
-0.54,0.88,9.73
-0.75,0.92,9.54
-0.75,0.96,9.6
-0.73,0.88,9.67
-0.57,0.9,9.69
-0.61,0.88,9.67
-0.56,0.9,9.56
-0.71,0.9,9.6
-0.56,0.98,9.46
-0.48,0.98,9.75
-0.65,0.79,9.77
-0.69,0.79,9.66
-0.59,0.84,9.58
-0.46,0.96,9.64
-0.52,0.9,9.56
-0.5,0.96,9.56
-0.71,0.9,9.52
-0.69,0.88,9.67
-0.65,0.86,9.83
-0.77,0.9,9.69
-0.56,0.92,9.39
-0.61,0.88,9.6
-0.75,1,9.64
-0.56,0.88,9.54
-0.71,0.96,9.77
-0.71,0.82,9.5
-0.9,0.82,9.66
-0.77,0.84,9.75
-0.73,0.88,9.56
-0.73,0.88,9.62
-0.67,0.84,9.64
-0.79,0.84,9.56
-0.19,0.21,9.79
-0.73,0.9,9.56
-0.63,0.08,9.73
-0.63,0.86,9.73
-0.06,0.65,9.5
-0.71,0.75,9.98
-0.71,0.8,9.79
-1.15,0.46,9.85
-0.34,0.94,9.69
-0.59,0.52,9.73
-0.46,0.67,9.69
-0.63,0.42,9.67
-0.71,0.44,9.62
-0.54,0.42,9.52
