7.74,0.88,-1.23
8.33,1.46,-0.69
8.49,1.71,-0.65
9.75,1.99,-1
12.28,2.7,-0.79
11.61,2.91,-0.44
13.81,2.93,-0.27
15.4,2.13,-0.57
7.53,0.94,1.57
8.07,1.86,3.18
10.75,2.43,2.2
11.92,2.24,-0.65
8.99,2.7,-0.42
7.78,2.91,-0.36
5.94,2.68,-0.25
4.94,2.74,-0.11
4.71,2.53,-0.11
5.25,2.34,-0.11
5.84,2.18,0.02
8.05,2.49,-0.15
10.52,2.53,-0.34
11.97,2.49,0.44
11.78,1.76,0.96
11.4,0.96,1.4
11.59,0.21,1.44
17.93,2.07,0.23
8.05,1.07,1.26
6.86,1.71,1.4
10.79,1.82,0.31
12.32,0.25,-0.27
9.54,-1.09,-0.08
8.79,-0.84,0.67
7.74,-0.84,0
6.8,-1.36,0.82
7.53,-0.71,0.9
8.18,-0.06,0.27
9.06,-0.46,-1
8.68,0.36,-0.56
9.62,1.26,-0.61
10.54,1.02,-1.53
10.19,1.21,-1.78
8.77,1.3,-1.67
9.69,1.84,-2.16
16.67,2.8,-4.9
9.56,2.26,-2.2
8.76,3.43,-0.82
8.64,3.93,-0.52
8.68,3.28,-0.33
7.38,2.78,0.77
7.28,1.97,1.82
8.22,1.25,1.44
8.47,1.02,0.34
8.31,1.93,0
8.58,2.18,-0.56
8.53,2.18,-1.15
7.7,2.59,-0.96
7.51,3.24,-0.88
7.13,3.26,-0.73
7.26,2.95,-0.29
8.79,3.2,-0.23
11.4,3.51,-0.21
12.45,3.35,-0.17
12.93,3.64,0.42
11.84,3.95,0.61
10.59,5.08,0.11
8.85,5.59,0.4
7.93,5.96,0.71
8.97,5.31,0.5
10,3.95,0.15
10.73,2.49,-0.48
9.92,1.65,-1.51
8.22,0.8,-1.63
6.82,-0.04,-1.19
5.79,-0.19,-0.54
6.15,0.34,-0.63
6.21,0.9,-0.36
7.45,1.57,-0.56
8.2,2.16,-0.15
10.17,2.34,-0.71
12.05,2.91,-0.63
12.07,2.64,0.06
11.76,2.55,-0.59
15.14,2.38,-1.25
8.62,1.59,0.31
8.08,1.63,0.73
10.36,3.85,0.52
9.58,3.1,-0.13
7.7,2.07,1.17
7.72,1.42,0.11
6.32,1.76,-0.06
5.82,2.45,-0.44
5.17,2.64,-0.13
6.11,1.72,-0.27
7.55,1.88,-0.27
9.06,2.32,0.02
9.85,1.84,0.59
12.01,2.2,0.38
13.35,2.82,-0.13
11.72,2.95,0.06
11.71,3.24,-0.13
11.3,3.74,0.06
