10.81,3.22,-0.11
9.73,3.6,0.29
7.97,3.05,0.27
6.95,1.74,0.52
6.07,1.28,-0.08
5.48,0.54,0.5
6.03,0.54,-0.13
6.88,0.75,-0.06
7.68,1.11,-0.27
9.56,0.71,-0.11
10.63,0.71,-0.77
12.63,0.69,-1.15
11.65,0.44,-0.4
15.02,1.02,-2.05
11.11,1.15,-0.34
7.15,1.55,1.02
9.77,3.51,1.25
10.88,4.29,1.28
9.46,2.8,1.32
7.49,1.65,1.97
7.18,1,1.23
6,0.86,0.94
5.67,1.11,0.94
6.67,2.26,0.48
7.74,2.53,0.31
8.03,2.43,0.63
8.87,2.22,0.44
10.06,2.2,0.5
11.04,2.15,0.31
11.74,1.69,0.21
14.52,1.57,-0.25
15.59,1.19,-0.57
7.57,0.56,0.54
8.1,1.95,1.51
10.21,1.84,0.77
11.21,0.84,0.31
8.7,0.08,1.25
8.2,-0.5,0.23
7.53,-0.73,0.02
8.08,-1.53,0.04
7.93,-1.84,-0.33
7.66,-1.07,-0.65
7.3,-0.29,-0.82
8.28,0.4,-0.56
9.46,0.31,-1.51
10.04,0.52,-1.65
10.13,1.44,-1.95
11.97,2.59,-1.46
15.58,2.72,-2.82
9.58,2.38,-1.19
7.66,2.32,0.33
6.97,2.47,1.44
8.79,2.66,0.59
9.43,2.15,0.29
9.02,1,0.15
8.54,0.84,-0.08
7.72,1.67,-0.61
7.26,2.93,-0.69
7.59,3.64,-0.92
7.45,4.14,-0.84
7.89,4.54,-0.48
7.76,4.02,0.46
7.91,3.26,0.84
10.1,2.85,0.82
11.42,2.24,0.73
12.93,2.07,0.17
13.53,2.74,0.11
12.47,3.68,0.27
9.22,3.79,0.73
7.61,3.79,1.17
8.43,4.04,1.4
9.71,3.58,0.82
9.85,2.72,0.73
9.6,1.95,0.11
8.79,1.28,-0.15
7.49,0.17,-0.11
6.02,-0.04,0.44
6.07,0.46,0.56
6.48,0.56,0.19
7.01,0.36,0.36
8.14,0.79,0.19
8.49,0.44,0.31
10.35,0.67,-0.21
12.86,0.96,-0.33
13.07,1.03,-0.25
14.1,1.48,-1.17
12.64,1.36,-0.23
7.28,1.65,0.98
9.31,3.76,1.05
10.13,2.41,0.36
9.5,0.8,0.38
9,0.63,0.29
7.43,1.26,0.29
6.17,1.28,0.34
5.36,2.24,0.65
5.08,3.28,0.42
6.44,3.72,0.59
9.12,3.45,0.25
10.36,2.57,-0.23
12.74,1.42,-0.15
12.68,0.71,-0.21
