3.49,-1.17,8.76
3.87,-0.86,8.91
2.84,-1.19,9.33
3.47,-1.32,8.68
3.18,-1.3,9.1
3.35,-1.21,8.95
3.31,-1.26,8.99
3.12,-1.23,8.83
3.12,-1.13,9
3.22,-1.17,9.14
3.16,-1.21,9.16
3.26,-1.17,8.76
3.26,-1.21,9.02
3.26,-1.11,8.87
3.31,-1.17,8.97
3.2,-1.15,8.93
3.24,-1.19,8.97
3.16,-1.23,9.06
3.31,-1.13,8.97
3.2,-1.11,8.93
3.2,-1.15,9.06
3.39,-1.11,9.02
3.18,-1.23,9.1
3.22,-1.19,9.1
3.22,-1.19,8.93
3.35,-1.17,9.1
3.24,-1.17,8.85
3.2,-1.25,9.02
3.3,-1.11,9.02
3.26,-1.17,9.02
3.28,-1.17,8.89
3.14,-1.19,8.93
3.3,-1.15,9.02
3.31,-1.21,9
3.45,-1.19,8.77
3.24,-1.15,8.83
3.14,-1.21,9.12
3.26,-1.17,8.91
3.2,-1.15,9.1
3.2,-1.15,9.16
3.14,-1.15,8.97
3.14,-1.23,9.08
3.2,-1.19,9.04
3.3,-1.17,9.14
3.22,-1.21,9.25
3.22,-1.21,8.99
3.01,-1.17,8.99
3.16,-1.21,9.12
3.35,-1.09,8.87
3.18,-1.21,8.89
3.26,-1.19,9.06
3.22,-1.17,9.04
3.12,-1.13,8.95
3.22,-1.23,8.77
3.37,-1.07,8.83
3.26,-1.19,8.91
3.39,-1.17,8.91
3.28,-1.19,8.93
3.22,-1.17,8.76
3.22,-1.23,9.02
3.26,-1.19,8.99
3.26,-1.17,8.85
3.24,-1.17,8.95
3.18,-1.25,9.12
3.28,-1.13,8.76
3.24,-1.13,8.97
3.2,-1.17,9.12
3.18,-1.23,8.99
3.12,-1.23,9.1
3.28,-1.21,8.91
3.2,-1.21,9.08
3.2,-1.19,8.87
3.14,-1.23,9
3.14,-1.25,8.91
3.31,-1.19,9.02
3.18,-1.19,8.99
3.1,-1.23,8.93
3.45,-1.21,9.08
3.47,-1.13,9.16
3.2,-1.19,9.12
3.12,-1.28,8.99
3.3,-1.15,9.06
3.18,-1.11,8.91
3.33,-1.03,8.74
3.24,-1.17,8.76
3.2,-1.21,9.08
3.28,-1.17,8.83
3.16,-1.17,8.93
3.2,-1.23,9.08
3.12,-1.19,9
3.1,-1.19,8.89
3.2,-1.17,9.04
3.22,-1.13,9.02
3.14,-1.26,9.06
3.2,-1.19,9.1
3.16,-1.23,9.27
3.31,-1.15,9.06
3.33,-1.17,8.85
3.2,-1.15,9
3.35,-1.07,8.83
3.28,-1.17,9.04
