1.05,4.66,0.31
0.33,5.35,1.26
2.28,7.47,1.71
2.11,7.61,2.09
1.49,9.5,2.49
2.57,12.26,2.13
3.51,13.05,2.76
1.46,12.55,3.3
0.61,12.97,3.85
1.23,12.09,3.85
2.2,11.95,3.1
1.93,10.31,3.77
2.3,8.72,2.82
4.31,5.08,3.03
2.84,5.21,2.76
2.7,6.8,2.01
3.01,7.13,1.8
2.13,5.96,2.24
2.45,7.91,1.23
5.88,17.89,1.95
7.2,14.52,3.18
-0.94,15.63,1.42
-3.16,11.84,5.02
-2.03,5.48,3.07
-3.56,4.37,0.1
0.27,6.49,1.92
2.7,11.09,3.26
3.33,13.49,2.26
4.27,15.31,2.59
3.47,14.23,1.84
5.65,12.01,0.71
5.79,11.9,0.5
4.39,11.86,0.31
3.08,10.02,0.59
2.68,7.26,-0.04
2.49,5.48,0.48
2.26,4.92,0.34
1.57,4.62,-0.06
4.06,5.15,-0.65
8.08,4.85,0.77
8.58,5.23,2.89
9.58,6.63,6.69
7.38,6.15,8.47
4.35,10.17,6.3
2.18,11.3,6.26
-0.59,9.94,8.99
-0.44,7.59,10.21
-0.71,5.42,9.41
1,4.98,7.38
0.63,3.93,7.49
-0.98,3.22,8.22
-1.28,1.3,8.85
-0.82,0.44,7.84
-1.4,-0.38,9.31
-2.16,-0.36,8.66
-1.09,-1.76,7.4
-2.26,-2.16,5.67
-3.35,-1.99,7.18
-1.15,-2.61,9.02
-0.38,-1.38,9.23
-0.77,-1.02,9.1
-1.67,-1.88,8.2
-1.99,-2.07,8.64
-2.36,-1.74,8.89
-1.46,-3.07,8.76
-1.99,-2.32,8.83
-2.93,-3.66,8.68
-2.32,-3.53,9.25
-1.38,-0.96,9.08
-1.03,-1.61,10.42
-1.25,-0.61,9.98
-2.82,-0.61,9.5
