-16.94,4.56,-1.42
-12.8,9.16,0.65
-6.72,17.45,3.26
-1.46,25.84,3.03
8.72,35.67,-2.74
24.39,28.37,-5.5
13.83,6.48,-3.07
12.01,-1.61,0.08
14.1,-0.82,1.51
13.16,3.24,-0.33
6.74,17.47,-2.47
-0.13,26.34,-3.97
-5.38,29.89,-3.68
-7.15,29.91,-2.99
-2.62,20.5,-2.22
-5.96,15.15,-6.9
-11.15,5.13,-5.08
-6.32,3.16,-0.57
-7.43,4.75,-1.44
-6.97,7.09,1.84
-5.69,11,3.16
-5.48,16.67,2.03
-10.75,18.68,2.15
1.92,18.22,-3.76
3.98,15.63,-4.64
5.46,11.61,-3.22
4.83,8.26,-1.4
3.3,6.71,-0.21
2.55,7.63,0.08
2.41,8.6,0.4
2.09,10.35,0.46
1.84,14.98,-0.08
1.65,13.2,0.46
0.59,12.99,0.11
0.06,15.73,-0.36
0.04,18.03,-0.96
-0.27,18.87,-0.69
-1.3,17.59,-0.48
2.49,16.28,-1.3
3.18,16.51,-3.1
1.48,16.27,-3.22
-2.62,11.15,-1.26
-5.02,3.7,3.98
-1.25,0.27,5.33
-0.46,-1.95,5.21
-1.59,-4.94,7.64
0.15,-4.48,8.45
1.57,-1.49,8.85
0.42,-2.8,9.83
-0.17,-2.28,8.95
-0.15,-2.47,7.97
-0.9,-2.51,7.34
-0.31,-2.76,6.97
0.44,-3.01,7.15
0.15,-2.78,7.45
0.08,-3.47,7.53
1.11,-4.16,7.38
0.54,-4.35,8.53
1.03,-3.68,9.35
0.92,-4,8.66
0.75,-4.16,9.14
1.05,-4.5,9.25
1.15,-3.85,8.79
1.67,-3.31,8.81
2.36,-2.78,8.64
2.99,-2.91,8.53
2.85,-3.91,8.1
2.78,-5.56,7.3
3.45,-5.25,7.55
3.6,-5.44,6.95
3.83,-4.85,8.33
3.97,-5.27,8.07
3.43,-5.75,7.74
4,-6.15,8.43
