3.26,3.68,8.28
3.47,3.72,8.43
3.45,3.56,8.22
3.31,3.58,8.39
3.43,3.64,8.26
3.47,3.58,8.43
3.26,3.66,8.49
3.45,3.56,8.51
3.26,3.62,8.58
3.37,3.64,8.2
3.31,3.68,8.12
3.37,3.64,8.54
3.26,3.58,8.35
3.45,3.64,8.24
3.3,3.68,8.26
3.26,3.68,8.37
3.33,3.66,8.41
3.45,3.76,8.16
3.24,3.62,8.37
3.16,3.6,8.39
3.2,3.6,8.43
3.24,3.62,8.22
3.07,3.6,8.35
3.18,3.64,8.41
3.2,3.72,8.39
3.3,3.72,8.22
3.35,3.77,8.18
3.39,3.64,8.33
3.41,3.64,8.14
3.12,3.66,8.54
3.22,3.7,8.39
3.3,3.79,8.31
3.43,3.7,8.1
3.31,3.76,8.31
3.31,3.62,8.33
3.41,3.66,8.24
3.31,3.7,8.37
3.31,3.64,8.43
3.33,3.62,8.47
3.26,3.72,8.31
3.22,3.68,8.53
3.37,3.68,8.31
3.31,3.77,8.2
3.22,3.72,8.49
3.2,3.62,8.47
3.24,3.68,8.24
3.22,3.72,8.31
3.26,3.6,8.49
3.35,3.68,8.26
3.18,3.68,8.43
3.2,3.66,8.35
3.39,3.66,8.41
3.2,3.7,8.39
3.28,3.66,8.3
3.26,3.7,8.3
3.33,3.7,8.37
3.31,3.7,8.45
3.28,3.74,8.33
3.37,3.74,8.41
3.35,3.72,8.22
3.35,3.72,8.31
3.37,3.81,8.18
3.35,3.81,8.41
3.26,3.64,8.62
3.39,3.72,8.37
3.22,3.66,8.26
3.33,3.76,8.14
3.26,3.74,8.33
3.41,3.72,8.37
3.3,3.74,8.26
3.24,3.66,8.43
3.31,3.66,8.3
3.26,3.77,8.33
3.31,3.85,8.24
3.45,3.81,8.39
3.35,3.7,8.18
3.16,3.76,8.18
3.51,3.79,8.16
3.18,3.76,8.39
3.22,3.66,8.24
3.3,3.74,8.33
3.26,3.68,8.56
3.22,3.76,8.28
3.31,3.76,8.41
3.41,3.89,8.22
3.3,3.68,8.24
3.28,3.76,8.39
3.31,3.76,8.37
3.2,3.72,8.28
3.16,3.72,8.43
3.37,3.79,8.14
3.18,3.68,8.43
3.22,3.74,8.41
3.33,3.79,8.07
3.16,3.74,8.45
3.22,3.76,8.28
3.3,3.77,8.28
3.12,3.76,8.33
3.3,3.76,8.31
3.47,3.83,8.3
3.39,3.7,8.24
