-6.38,-1.49,1.9
-4.94,-6.94,1.03
-2.72,-5.12,1.19
0.98,-3.33,-0.46
2.7,-3.35,0.4
-14.83,-3.51,4.23
-39.04,3.93,2.66
-32.82,10.71,1.59
-15.31,11.48,-2.97
-5.23,3.35,-1.92
-4.58,4,-0.23
1.05,4.73,-1.38
6.3,4.73,-2.51
1.8,4.06,-2.2
2.07,4.25,-1.07
-9.54,10.06,2.62
-29.66,15.46,5.29
-28.7,6.26,5.44
-17.41,1.74,4.92
-8.31,-3.3,3.03
-3.49,-6.03,1.36
-1.13,-6.3,0.88
-0.8,-4.81,0.1
0.29,-4.44,0.34
-7.07,-3.62,2.87
-32.03,-2.87,7.3
-33.85,9.35,5.21
-21.97,4.9,3.26
-14.43,5.35,1.38
-7.7,3.3,0.5
-1.05,4.44,-1.65
4.56,4.58,-3.66
5.82,3.14,-3.79
3.41,4.92,-2.51
0.11,6.69,2.76
-29.43,20.33,6.44
-31.98,9.52,10.08
-15.9,2.03,7.72
-8.1,-4.04,4.41
-4.71,-5.46,2.72
-2.05,-5.52,1.07
-1.15,-3.62,0.57
-8.53,-3.3,1.99
-24.25,-3.24,3.81
-38.91,12.87,2.07
-18.89,10.04,-0.5
-10.31,6.42,-0.11
-8.89,4.39,-0.86
-4.08,4.02,-0.98
0.82,2.89,-1.78
0.8,2.72,-0.77
-1.65,2.09,1.32
-7.41,3.53,4.77
-15.61,5.35,6.38
-20.14,6.03,9.04
-14.58,3.33,7.7
-8.93,-0.42,6.3
-7.05,-1.26,4.6
-4.9,-1.63,3.35
-4,-1.74,2.45
-4.46,-1.84,1.67
-10.82,-3.79,3.03
-28.55,3.26,3.08
-21.71,11.04,-0.27
-14.66,7.53,0.52
-14.81,6.53,0.1
-7.3,4.66,0.5
-1.21,3.79,-0.04
0.98,2.84,-0.56
2.87,1.55,-0.1
-2.38,3.3,4.64
-23.93,15.27,8.74
-21,7.26,8.31
-14.64,3.91,6.92
-11.32,-0.71,4.89
-5.77,-1.59,2.89
-0.79,-4.48,1.48
-0.21,-3.37,0.1
0.1,-2.55,0.06
-11.9,-3.18,6.03
-29.45,4.44,7.34
-23.6,9.69,5.77
-18.12,6.07,3.77
-14.94,3.83,3.2
-0.54,2.82,-0.9
4.6,2.41,-2.97
5.31,1.57,-3.26
3.01,2.74,-2.57
-0.77,8.22,2.22
-22.86,20.63,13.87
-21.86,12.4,15.31
-15.69,5.88,12.61
-9.71,0.17,8.54
-3.95,-4.62,3.1
0.17,-3.76,-0.29
-2.78,-4.77,-0.11
-0.69,-5.08,0.15
-1.61,-3.89,1.03
-13.12,-4.56,4.81
-29.81,-5.71,5.61
-27.8,7.01,6.99
