-0.57,-4.25,0.71
-10.73,-3.3,4.56
-29.48,-6.4,8.12
-30.61,11.34,5.9
-15.1,3.1,3.51
-12.61,2.78,3.51
-8.16,3.77,1.4
-0.88,4.37,-0.96
4.56,3.79,-2.16
3.91,2.7,-2.11
2.76,3.85,1.65
-7.22,5.29,6.17
-35.29,17.53,11.11
-20.94,4.89,12.15
-9.23,-1.93,8.37
-7.57,-3.33,6.46
-4.37,-4.89,4.06
-0.65,-3.62,0.65
-0.92,-4.54,-0.04
-7.15,-7.91,3.07
-22.91,-5.75,6.21
-31.44,6,7.36
-15.67,9.2,3.72
-9.98,0.92,3.7
-9.62,1.36,2.66
-4.29,2.22,1.69
0.02,2.85,-0.25
2.15,2.64,-1.07
0.5,1.86,3.14
-13.03,5.59,8.72
-21.27,12.8,11.51
-8.53,3.68,9.89
-6.76,-0.23,8.12
-5.94,-1.17,7.66
-4.67,-2.7,6.55
-1.82,-4.75,4.16
-3.64,-5.59,2.47
-8.56,-5.65,3.39
-23.62,-5.15,8.58
-34.12,16.65,7.95
-17.61,8.85,5.61
-15.38,7.24,4.64
-10.42,5.63,2.09
-3.05,4.58,0.08
2.11,3.6,-1.63
3.24,0.92,-1.28
4.21,2.78,1.51
-10,11.69,9
-26.32,23.18,15.61
-14.16,6.07,13.05
-13.1,-0.04,8.85
-5.94,-2.62,4.33
-0.67,-7.82,0.27
0.88,-4.69,-0.34
1.61,-4.5,-1.26
-2.82,-4.41,1.59
-27.74,-6.48,9.33
-39.06,6.8,10.25
-20.21,11.21,6.42
-8.03,5.21,1.05
0.79,3.45,-1.53
5.54,3.39,-2.87
4.02,3.28,-2.84
3.16,4.1,-1.84
-4.08,9.94,5.17
-24.52,18.64,11.09
-23.32,8.97,13.24
-18.07,4.14,11.04
-11.67,-3.07,7.61
-5.25,-5.33,3.7
-1.32,-5.17,1.34
0.73,-5,-0.33
0.42,-4.43,-0.23
-1.78,-3.74,2.61
-13.07,-5.56,7.91
-34.18,-5.08,14.31
-25.12,11.27,12.45
-13.58,3.89,7.45
-8.62,5,3.64
-2.7,5.06,0.33
2.95,5,-2.28
5.23,5.02,-4.43
2.32,4.52,-2.22
-3.98,8.18,3.95
-18.6,10.86,9.43
-28.91,10.29,14.37
-19.41,4.96,11.28
-10.42,-1.63,6.74
-5.94,-4.62,3.97
-2.85,-4.94,2.34
-1.46,-6.02,0.27
-0.63,-5.42,0.36
-3.43,-4.14,1.69
-12.07,-3.45,6.69
-28.28,-2.74,10.84
-18.28,17.63,9.18
-14.39,6.61,8.85
-9.46,5.71,5.61
-3.66,4.85,2.55
-0.69,5.23,1.92
-2.62,4.66,3.33
