-1.3,2.26,-0.19
3.47,2.05,-1.42
4.64,2.59,-1.84
3.12,3.33,-1.15
-9.5,6.25,4.87
-32.22,17.63,5.69
-24.85,5.54,7.18
-18.58,1.67,5.59
-10.56,-1.46,2.51
-3.51,-3.98,0.48
-0.65,-5.02,-0.19
0.04,-4.44,-1.46
1.28,-4.87,-2.43
-0.98,-5.96,-0.46
-24.98,-7.47,4.14
-38.03,2.15,4.58
-20.1,4.92,4.96
-15.52,4.27,2.99
-10.31,3.51,2.59
-3.26,4.33,0.15
3.58,4.92,-1.8
3.87,3.91,-2.34
3.64,4.58,-2.11
-3.93,10.58,2.39
-29.01,21.02,6.55
-30.39,7.84,7.51
-17.26,-0.98,5.35
-12.8,-5.9,3.6
-8.01,-5.38,2.47
-3.14,-6.05,0.98
-0.52,-4.48,0.27
0.1,-3.91,-0.06
-1.23,-5.08,1.19
-19.98,-7.28,5.63
-39.06,11.63,3.74
-22.99,6.94,2.05
-9.69,4.25,0.94
-6.13,2.16,0.23
-1.17,2.87,-1.61
3.39,3.3,-3.41
2.82,3.35,-3.79
-2.82,1.11,2.03
-16.11,5.21,8.03
-23.49,11.53,10.44
-17.8,2.57,12.84
-11.46,1.21,9.37
-3.93,-1.36,6.09
-2.53,-2.59,4.67
-4.39,-2.76,3.43
-5.06,-3.49,1.65
-7.36,-5.38,2.16
-23.28,-4.02,3.16
-28.78,12.01,1.86
-21.57,7.72,0.38
-14.83,6.97,-0.61
-10.33,6.46,-0.44
-2.16,5.8,-0.88
1.23,3.22,-1.8
2.55,3.08,-0.94
1.21,4.2,4.56
-19.22,13.1,8.28
-22.72,7.61,12.43
-17.07,3.01,10.67
-12.4,-0.02,7.43
-5.63,-1.71,3.98
0.59,-4.79,0.38
0.02,-4.1,-0.34
-0.15,-4.04,0.34
-20.19,-4.14,7.97
-38.89,8.74,7.13
-23.7,10.12,4.27
-14.56,7.84,1.69
-9.67,5.52,0.17
0.13,5,-1.82
4.81,2.66,-2.93
4.58,2.13,-2.74
2.93,3.79,-2.51
3.43,7.32,0.04
-23.68,16.84,9.25
-27.03,12.86,10.48
-19.43,5.86,9.81
-13.41,-0.52,6.84
-6.74,-6.44,3.53
-0.86,-5.96,1.28
0.52,-5.1,0.38
1.05,-4.46,0.25
-4.81,-2.3,2.99
-14.54,-2.8,7.63
-34.22,0.5,8.66
-25.83,12.47,7.34
-15.4,5.73,4.35
-9.23,6.05,1.93
-0.23,4.89,-1.03
4.27,4,-2.76
4.94,4.41,-3.33
2.57,5.98,-1.3
-6.88,10.5,5.38
-23.66,15.67,12.49
-22.74,9.83,13.7
-16.09,4.44,11.11
-7.22,-0.73,5.73
