10.17,1.9,2.78
11.11,2.78,1.42
11.46,2.66,-1.03
9.43,1.44,-1.05
8.87,1.02,-0.94
12.18,1.4,-1.67
14.37,0.98,-3.66
13.28,1.19,-3.01
13.87,1.61,-5.13
11.27,2.43,-4.44
11.44,3.24,-3.45
11.72,2.41,-3.91
11.21,1.71,-2.93
11.84,1.99,-2.55
11.72,1.38,-1.9
11.21,0.61,-1.15
11.65,0.1,-1.26
10.9,0.44,-0.17
10.25,0.02,-0.06
10.13,0.44,0.19
9.83,0.1,1.05
9.56,-0.33,1.28
9.56,-0.94,1.82
8.08,-2.05,2.05
4.94,-6,5.35
6.72,-5.82,5.79
10.94,-7.59,6.67
14.41,-4.41,5.27
13.79,0.06,1.11
9.87,1,2.28
10.19,-1.09,1.92
12.28,-2.61,-0.1
10.98,-1.63,0.65
9.85,-1.36,0.15
9.89,1.28,0.31
9.67,0.54,1.48
9.48,0.15,2.2
8.18,-0.13,2.15
8.14,0.21,2.47
6.97,0.38,3.35
7.97,0,3.01
7.09,-0.79,3.72
7.7,-0.52,2.87
9.23,0,5.33
15.52,0,3.28
13.62,-1.63,2.95
11.36,-0.02,3.22
11.04,-0.73,2.84
11.8,-1.93,2.39
12.86,-2.55,2.39
11.3,-2.85,2.07
10.54,-2.47,2.93
9.67,-2.49,2.57
9,-2.07,1.53
7.43,-1.61,1.8
6.8,-1.63,1.11
5.84,-1.93,2.13
6.32,-1.93,2.39
7.49,-2.82,2.53
8.43,-3.12,3.24
8.62,-3.79,4.54
12.17,-3.72,4.06
14.94,-4.06,3.68
12.17,-3.3,5.4
15.04,-2.36,0
12.03,3.05,0.25
11.71,-1.72,1.34
12.05,-2.91,-0.25
9.71,-1.34,-0.17
9.06,1.78,-0.8
7.68,0.63,-0.29
7.61,1.48,0.48
8.12,2.05,0.48
8.24,0.8,0.79
8.99,-0.31,0.94
9.87,0.61,2.87
9.79,0.5,2.74
11.34,-0.13,3.01
13.68,-0.04,2.87
11.3,0.08,2.36
11.36,-0.4,2.2
12.53,-0.52,1.05
14.89,-1.26,1.13
16.07,-2.74,-0.23
12.43,-3.22,0.33
10.81,-1.9,0.9
9.62,-0.36,0.96
7.51,-1.21,0.96
6.07,-1.49,1.65
5.9,-1.65,1.51
5.84,-1.44,1.8
6.02,-1.42,2.13
7.34,-1.55,2.61
11.49,-1.86,2.41
12.34,-2.68,2.18
11.69,-3.2,1.65
11.76,-2.85,2.7
12.18,-2.22,3.18
13.33,-1.26,1.28
13.66,-0.38,-0.71
11.74,-0.21,0.96
