-5.4,-2.22,8.1
-5.59,-2.24,8.01
-5.42,-2.22,8.01
-5.52,-2.28,7.78
-5.4,-2.07,7.97
-5.58,-2.16,7.87
-5.38,-2.2,7.74
-5.61,-2.05,7.99
-5.42,-2.24,7.99
-5.63,-2.11,7.97
-5.48,-2.34,8.12
-5.35,-2.03,7.66
-5.59,-2.34,8.03
-5.46,-2.36,7.74
-5.38,-2.07,7.72
-5.35,-2.13,7.87
-5.5,-2.16,7.87
-5.38,-2.09,7.89
-5.4,-2.09,7.74
-5.42,-2.34,7.84
-5.25,-2.09,7.95
-5.56,-2.2,7.99
-5.35,-2.11,7.82
-5.56,-2.36,7.91
-5.31,-1.99,8.08
-5.59,-2.26,7.63
-5.29,-2.07,7.68
-5.46,-2.16,8.08
-5.42,-2.24,7.84
-5.71,-2.3,7.93
-5.48,-2.26,7.97
-5.5,-2.09,8.01
-5.58,-2.34,7.99
-5.27,-1.95,7.68
-5.65,-2.36,7.99
-5.46,-1.97,7.91
-5.36,-2.36,7.8
-5.38,-2.11,7.87
-5.44,-2.32,7.87
-5.44,-2.03,8.05
-5.61,-2.41,7.89
-5.52,-2.15,7.91
-5.61,-2.3,7.97
-5.48,-2.36,8.16
-5.58,-2.07,8.14
-5.56,-2.28,7.85
-5.35,-2.07,7.76
-5.56,-2.2,7.95
-5.5,-2.01,8.03
-5.58,-2.38,7.95
-5.36,-2.01,7.8
-5.67,-2.34,7.99
-5.4,-2.11,7.95
-5.59,-2.34,8.01
-5.38,-2.13,8.01
-5.44,-2.39,7.89
-5.36,-2.11,7.85
-5.36,-2.22,7.85
-5.46,-2.16,7.7
-5.65,-2.09,7.89
-5.52,-2.34,7.76
-5.33,-2.05,7.84
-5.38,-2.26,7.66
-5.35,-2.03,8.1
-5.4,-2.28,7.7
-5.31,-2.11,7.72
-5.52,-2.11,8.01
-5.35,-2.18,7.66
-5.61,-2.34,8.07
-5.29,-1.99,7.85
-5.56,-2.15,7.95
-5.44,-2.18,7.66
-5.4,-2.03,7.91
-5.59,-2.34,7.93
-5.31,-1.9,7.78
-5.46,-2.18,7.91
-5.23,-2.07,7.82
-5.48,-2.22,8.01
-5.48,-2.07,7.82
-5.46,-2.26,7.89
-5.29,-2.13,7.82
-5.56,-2.18,7.82
-5.36,-2.05,7.87
-5.48,-2.32,7.93
-5.4,-2.01,7.97
-5.61,-2.3,7.82
-5.29,-2.18,7.7
-5.52,-2.26,8.05
-5.5,-2.2,7.89
-5.42,-2.16,7.63
-5.59,-2.22,7.85
-5.42,-1.86,7.95
-5.38,-2.34,7.91
-5.4,-2.3,7.91
-5.35,-2.09,7.82
-5.35,-2.26,7.93
-5.59,-2.18,7.72
-5.44,-1.9,7.89
-5.4,-2.32,8.03
-5.42,-2.15,7.84
-5.5,-2.11,7.97
