4.94,1.82,0.86
5,20.04,5.98
2.47,23.72,4.33
2.68,38.72,-3.93
-6.44,31.99,2.82
-3.76,10.13,-0.36
-5.48,-1.21,-5.21
-14.89,-0.29,-1
-13.47,1.57,-1.51
-7.4,3.83,-3.39
-7.49,16.46,-2.59
1.44,39.01,-10.5
14.73,26.69,-6.51
0.04,9.87,-1.34
5,8.16,-2.76
6.32,2.87,-2.59
6.07,-3.03,-2.11
4.9,-4.44,-1.51
2.55,-2.16,0.57
-0.69,0.79,-2.61
-5.27,22.32,-2.99
1.13,34.94,-5.9
-9.22,22.97,1.36
-5.25,3.47,-2.53
-5.98,-1.46,-0.84
-3.6,0.13,-0.57
-3.81,4.39,-3.2
-8.56,18.72,-9.14
-4.2,27.55,-15.44
-5.21,16.23,-9.12
-2.3,10,-6.8
-1.86,7.61,-4.66
-2.91,5.63,-3.72
-4.39,8.56,-2.24
-4.1,7.97,-1.95
-3.45,5.08,-1.92
-0.33,3.14,-2.03
1.36,2.34,-1.8
4.18,-2.85,-3.39
6.07,-2.13,-3.41
4.25,5.04,-2.32
9.37,25.65,-1.74
11.3,39.08,-3.98
-1.93,28.09,-0.9
2.87,25.69,-1.57
-1.53,14.66,-3.01
-3.85,7.63,-3.53
-6.19,1.4,-2.85
-9.41,-1.42,-3.53
-8.3,-3.62,-3.18
-8.03,2.59,-1.44
-8.41,7.3,-4.81
-10.1,24.62,-7.03
-8.24,33.57,-13.32
-1.07,38.74,-9.06
2.45,17.49,-5.12
4.77,4.56,-1.71
11,-0.67,-0.8
14,-14.66,-4.56
7.59,-9.98,-3.64
8.89,0.04,-0.67
7.59,13.09,1.03
6.86,21.42,6.03
3.14,39.06,3.22
-3.72,28.68,2.85
-3.43,21.32,3.91
-4.12,5.54,-0.77
-8.74,-4.23,-2.68
-13.83,-4.16,-1.38
-7.36,-0.25,-1.65
-5.46,6.13,-0.67
-6.03,14.37,-3.68
-9.89,36.98,-1.17
-5.13,36.13,-3.95
-4.25,28.66,0.9
5.82,4.41,0.06
17.07,-5.59,-9.73
12.59,-11.23,-10.1
7.22,-5.96,-5.73
4.83,1.48,-1.65
1.57,4.87,2.22
0.5,9.96,6.92
9.9,36.73,6.44
7.45,39.08,8.08
0.13,22.84,4.6
-1.63,11.11,2.55
-2.03,8.62,1.11
-3.6,6.15,2.41
-7.28,4.52,-0.11
-11.57,0.57,-2.32
-7.55,3.98,-1.36
-9.45,14.54,3.07
-1.93,27.66,6.61
-4.94,27.09,10.08
0.34,21.04,8.77
2.61,12.84,6.82
6.4,9.89,4.79
4.56,5.23,2.55
4.41,1.76,1.15
3.64,1.25,3.37
1.48,-0.96,4.44
