6.09,0.71,-1.3
7.09,17.17,5.23
-1.17,21.02,5.61
1.99,39.08,0.33
-11.9,36.34,7.34
-5.96,9.96,0
-7.93,-1.72,-1.69
-14.37,-0.98,-1.28
-12.76,3.16,-1.9
-10.08,2.74,-0.5
-4.71,6.94,-2.72
-8.85,20.61,1.3
-5.48,39.08,1.19
6.07,30.75,-0.34
0.96,11.51,2.2
4.66,7.51,0.84
8.66,2.01,-0.77
12.07,-4.02,-1.93
4.75,-6.3,0.34
2.45,-4.5,1.63
0.94,-5.38,1.02
-3.03,12.61,2.15
2.03,39.03,-1.71
-5.92,28.99,5.46
-9.25,7.8,3.12
-3.28,2.72,1.99
-4.58,0.19,1.74
-2.45,1.11,0.84
-4.67,2.76,2.16
-3.26,5.08,-1.11
-1.61,12.68,-4.04
-5.88,33.45,-1.11
0.61,21.99,-4.71
-3.54,17.34,-2.18
-2.36,14.83,-3.95
-4.79,16.88,-0.31
-5.59,20.88,1.02
-6.13,15.63,2.32
-4.92,14.56,2.74
2.84,6.88,-2.64
6.09,0.1,-4.2
4.66,-0.9,-3.1
7.89,-2.95,-4.21
5.79,-5.17,-3.45
4.92,-1.57,-2.62
5.56,6.69,1.61
5.67,12.66,5.12
5.02,25.98,8.99
5.61,39.08,7.18
-4.41,33.7,8.33
-1,18.64,3.08
-0.46,8.95,0.23
-3.28,4.43,-3.87
-11.76,0.4,-4.12
-18.62,-5.52,-6.13
-11.15,-1.97,-3.12
-11.51,13.43,-1.51
-5.02,29.89,-1.36
-3.98,39.08,-4.14
-0.06,33.64,-3.03
2.76,25.35,-1.17
5.31,9.5,-0.75
9.87,2.89,1.3
16.76,-11.42,-7.8
9.33,-13.64,-4.64
4.43,-2.13,0.04
8.99,5.52,-1.69
5.5,10.19,6.17
6.15,33.72,1.71
1.42,39.08,2.66
-7.95,29.01,2.68
-3.18,11.42,-0.34
-4.94,1.38,-2.68
-9.2,2.74,-0.59
-10.12,-1.02,-2.82
-12.17,-0.5,-1.8
-8.45,7.13,-1.95
-11.44,22.17,-1.38
-6.03,39.06,-5.71
0.27,33.32,-4.27
2.74,21.32,-3.6
6.97,8.01,-1.97
11.59,-1.03,3.14
14.48,-10.65,-7.91
5.38,-11.34,-2.82
4.06,3.74,0.42
5.4,6.05,1.67
-0.98,10.58,12.4
-2.2,25.58,14.52
1.07,35.25,14.69
-7.11,16.36,9.58
-5.75,8.53,6.55
-3.53,5.33,3.49
-5.94,2.36,2.57
-11.23,1.48,3.2
-7.97,2.89,2.22
-9.39,5.96,6.76
-5.52,19.83,18.28
-1.99,11.42,16.65
1.82,3.66,13.77
2.53,1,11.48
