3.28,-2.41,-3.28
4.18,-0.54,-0.71
10.5,7.47,6.53
12.43,21.21,18.81
20.37,39.08,11.97
3.41,28.32,9.92
-1.69,13.81,2.36
-5.8,9.27,0.56
-8.37,3.54,-3.95
-14.75,-0.46,-3.81
-11.95,2.11,-2.76
-6.02,4.27,-1.8
-8.3,15.25,1.57
-0.04,39.06,3.68
11.17,34.2,-0.29
-0.19,21.25,3.35
7.64,15.67,0
7.76,8.85,-0.84
6.9,1.48,0.1
7.78,-6.02,-3.14
4.87,-5.88,-2.26
1.34,-2.66,-0.21
1.69,1.48,-0.48
-4.2,18.64,9.62
-3.81,32.61,8.24
-7.03,17.3,7.76
-4.18,7.2,4.98
-3.03,3.41,3.24
-2.84,0.59,1.3
-4.27,1.36,0.59
-5.56,1.88,-1
-6.25,8.18,-3.89
-11.3,28.97,-0.15
-5.67,32.88,-1.23
-3.47,20.98,-1.57
-3.89,16.73,-2.2
-5.13,19.01,-0.23
-4.12,16.27,-0.11
-1.3,10.19,-1.8
-1.63,5.77,-2.2
3.01,4.39,-6.74
6.72,1.21,-9.85
5.58,-1.44,-10.1
3.22,2.99,-3.81
3.3,7.36,1.34
1.88,14.33,9.54
5.46,26.84,13.53
1.42,35.42,16.9
1.17,37.32,13.28
-1.97,21.73,3.33
-3.24,9.48,-4.87
-10.15,7.34,-4.06
-10.88,4.41,-3.24
-9.52,2.38,-4.37
-8.31,4.52,-1.09
-6.28,8.03,-0.04
-6.78,17.4,4.54
-6.72,24.56,4.73
-6.34,29.31,6.71
-4.66,29.22,9.16
-0.48,14.92,4.5
9.71,3.56,-1.55
15,-2.61,-6.02
10.42,-10.73,-8.87
6.9,-5.44,-3.87
8.37,0.82,0.88
9.62,9.83,9.9
29.77,29.45,9.1
12.26,39.08,8.87
2.34,32.21,6.32
-5.75,11.92,1.92
-8.62,0.27,-2.32
-14.94,-0.25,0.31
-10,2.8,-0.52
-8.62,3.2,0.19
-5.75,16.97,0.44
1.67,38.22,3.39
1.49,30.29,2.66
-3.18,24.6,6.53
0.46,17.38,4.71
4.6,7.53,1.93
5.88,2.36,-0.38
10.46,-5.75,-6.49
8.24,-6.25,-4.37
2.7,-1.92,-3.16
4.21,2.38,1.44
-2.24,13.43,14.71
-16.15,28.99,24.94
-11.46,25,21.25
-5.9,8.83,12.55
-7.26,4.9,8.85
-3.64,1.71,2.61
-4.77,0.82,-2.26
-3.77,-0.34,-4
-2.87,0.21,-1.49
-4.21,2.36,3.16
-4.14,-0.56,12.91
-3.16,-7.91,13.35
-6.78,-10.69,12.01
-4.29,-9.79,14.14
-0.82,-9.56,9.08
