5.86,1.25,0.25
5.1,1.53,0.94
6.23,1.95,0.98
10.21,3.24,1
14.77,3.91,0.88
14.94,1.55,0.1
16.11,0.71,0.98
12.28,1.95,2.8
8.47,1.11,2.85
8.49,0,2.41
9.41,0.67,2.49
7.91,1.63,2.76
6.94,1.63,1.48
6.38,2.84,1.61
6.36,3.98,1.84
7.68,4.81,1.49
9.39,4.87,1.95
11.69,4,1.97
10.88,2.97,2.47
10.77,1.86,2.74
14.43,3.81,3.68
12.07,3.49,2.47
8.81,2.45,1.82
10.59,2.09,1.38
10.23,1.26,1
9.02,1.09,0.63
7.87,1.07,0.27
7.26,1.17,0.17
6.34,1.71,0.52
6.09,2.53,0.46
6.78,2.57,0.54
9,3.1,0.96
12.76,3.97,1.21
14.5,2.84,1.15
16.23,1.49,1.09
11.44,3.54,3.85
6.42,0.59,2.78
7.78,-1.65,1.93
8.54,0.31,2.78
8.95,1.38,1.9
7.22,2.24,1.53
7.36,2.89,0.67
7.7,4.62,1.26
8.79,4.89,1.15
8.74,4.58,1.49
9.71,3.89,2.05
9.83,3.93,2.93
9.98,3.12,2.61
13.16,4.35,4.48
14.45,3.91,2.13
8.62,2.51,2.34
9.37,2.45,1.44
10.5,2.28,0.75
11.07,1.71,0.33
9.33,1.07,0.25
8.35,1.69,0.08
7.34,0.9,-0.19
6.28,1.11,0.06
7.45,1.99,0.17
10.67,2.51,0.59
13.99,2.38,0.75
13.74,1.34,1.11
14.37,0.25,0.98
12.3,2.03,2.68
8.35,1.21,3.62
7.15,1.09,3.47
8.39,-0.1,2.43
8.51,1.8,2.78
7.51,0.9,2.55
7.11,0.84,2.01
7.64,1.99,2.2
8.26,3.12,2.3
9.33,3.81,2.09
9.64,4.35,2.15
10.12,4.02,2.85
10.61,2.99,2.66
12.4,2.84,3.28
14.1,3.7,3.31
8.7,2.59,2.36
9.48,2.95,1.86
10.65,2.45,0.96
11.13,1.82,0.31
10.33,0.63,-0.86
9.27,0.63,-1.05
7.24,1.67,-0.59
6.17,3.07,-0.23
6.25,4.52,-0.29
6.71,5,-0.71
5.63,5.73,-0.29
6.63,8.53,-0.11
9.06,9.14,-1.05
9.77,10.36,-1.25
8.54,11.57,0.46
5.96,10.63,2.66
6.09,8.39,1.57
6.11,7.59,2.13
5.33,6.8,2.39
4.89,4.6,2.24
4.41,3.95,2.28
3.72,2.47,3.24
7.3,-0.13,0.59
