-4.64,4.9,4.69
-8.6,3.18,9.22
-9.56,3.56,16.28
1.46,13.49,21.27
2.43,8.64,21.09
1.92,3.47,11.97
6.19,-1.4,3.37
7.2,-5.12,0.29
3.47,0.19,2.41
4.79,4.43,4.71
5.71,5.1,8.39
4.79,7.74,14.73
7.36,19.58,23.16
-6.03,24.29,25.02
-15.23,10.65,10.4
-5.77,1.59,3.68
-2.07,-0.92,1.49
-1.9,1,-1.05
-4.31,0.8,-2.59
-1.97,0,-0.52
3.1,-2.09,5.98
0.9,6.05,26.11
-21.76,17.2,24.37
0.44,7.57,14.48
2.85,0.15,7.17
-1.59,-0.79,3.33
3.37,-1.42,0.25
4.87,-1.8,1.25
2.36,3.14,3.58
8.58,7.34,5.65
4.35,6.97,12.05
5.29,12.22,20.65
-0.57,18.03,28.7
-9.46,14.85,26.52
-9.92,7.82,14.25
-5.8,1.21,7.03
-6.02,-2.07,-1.53
-4.89,-1.71,-5.29
-5.42,-1.28,-5.1
-9.6,0.52,2.16
-13.43,5.46,14.43
-7.72,9.43,26.84
-5.84,9.79,18.6
1.46,4.06,13.39
4.37,0.25,7.78
1.69,-1.25,2.87
4.18,1.13,3.64
2.38,4.25,6.34
0.15,2.43,10.17
-7.17,2.05,22.05
-6.15,12.53,25.38
-9.48,12.24,21.21
-8.77,7.32,15.36
-8.01,5.44,7.36
-6.26,3.79,0.46
-3.83,1.11,-2.22
-4.18,0.36,-4.02
-8.08,3.81,-2.78
-9.81,2.24,6.46
-12.51,7.01,11.57
-2.28,11.21,26.55
-2.82,8.56,20.81
2.43,6.38,13.95
8.81,2.3,4.9
8.12,-1.71,0.94
4.44,-1.28,0.86
5.63,0.88,1.93
4.56,1.9,6.74
1.97,7.49,14.12
8.08,14.71,23.99
1.78,17.22,23.55
-9.9,11.3,14.35
-6.03,3.28,5.27
-3.03,0.52,1.71
-7.78,-0.38,0
-8.08,-0.08,-1.78
-5.69,2.28,-0.4
-6.82,5.65,7.64
-5.15,5.38,13.93
-0.98,14.45,15.21
-7.8,11.36,15.1
5.46,8.87,13.95
5.92,5.23,7.28
2.32,1.13,4.2
3.37,-1.55,2.97
6.02,1.88,3.79
4.79,3.54,4.9
2.45,3.85,8.91
7.15,17.76,19.08
-2.64,28.49,20.79
-19.54,10.98,11.11
-2.84,1.44,3.53
-2.78,-0.08,2.22
-4.21,1.26,3.87
-4.21,2.74,4.33
-4.35,2.47,3.2
-4.41,2.99,5.73
-4.94,2.36,8.37
-4.54,-1.28,10.08
-1.97,0.86,13.01
-9.14,1.8,14.79
