14.31,13.33,-9.45
17.51,35.08,-17.91
6.86,24.12,-9.12
-2.11,10.75,-4.54
-14.27,8.41,-3.45
-14.5,4.44,-1.61
-8.6,4.16,-0.88
-4.85,9.71,-5.35
6.4,33.24,-13.14
17.97,33.68,-17.34
19.62,18.26,-9.73
14.77,7.05,-6.8
11.99,1.21,-2.39
9.02,-0.5,0.34
7.26,-8.49,1.8
4.62,-14.98,1.26
3.79,-6.61,1.36
10.94,5.17,-2.16
24.16,23.41,-10
14.43,36.11,-10.56
4.29,20.23,-5.08
-0.13,11.05,-2.61
-5.31,9.43,-2.45
-11.11,6.78,-1.55
-12.28,3.83,-0.08
-6.72,5.21,-0.86
-0.17,16,-2.76
13.89,25.65,-11.67
17.18,22.68,-10.96
16.55,16.61,-6.17
11.71,6.34,-2.76
9.87,2.51,-0.1
7.76,-0.06,1.28
7.72,-1.26,0.75
5.86,-1.49,2.03
5.02,-3.58,1.63
6.07,-0.67,-0.27
15.69,14.58,-6.15
12.84,25.92,-8.89
10.36,24.25,-8.31
4.31,15.44,-5.15
1.07,9.18,-4.18
-1.78,6.42,-3.64
-2.89,5.56,-2.36
-3.31,3.89,-1.55
-2.22,4.35,-2.51
4.46,13.76,-3.45
12.99,18.14,-6.36
13.95,14.1,-4.75
10.69,7.84,-0.67
7.43,4.31,0.79
6,2.53,1.21
4.83,0.36,0.82
4.04,-1.97,-0.61
6.51,1.23,-2.09
11.19,8.39,-5.48
11.97,12.15,-8.99
8.53,12.8,-7.89
5.65,13.47,-4.56
2.93,10.54,-1.26
3.6,10.04,-1.3
4.41,8.77,-1.4
3.66,6.8,-1.28
1.78,7.7,-0.63
-0.56,9.92,-0.08
-1.02,13.09,-0.27
2.05,16.59,-0.63
3.95,16.73,-1.21
9.89,23.43,-2.55
15.79,19.69,-5.54
12.18,5.8,-3.51
8.18,-1.92,-1.32
5.12,-3.37,-1.53
4.67,-3.74,-1.69
6.11,-5.02,-2.7
6.57,-2.72,-2.26
10.4,1.78,-3.31
20.17,16.23,-8.39
16.61,28.97,-11.07
8.24,19.5,-7.22
4.44,12.89,-4.87
-2.85,10.86,-4.1
-8.97,10.38,-2.66
-9.87,7.32,-1.48
-5.4,6.88,-1.53
-0.94,10.92,-4.89
8.43,25.15,-14.14
22.09,34.12,-17.87
18.32,14.85,-13.22
15.96,3.01,-6.94
12.4,-2.45,-2.41
10.46,-0.98,2.43
6.25,-8.03,2.74
4,-12.84,2.99
6.72,-5.15,1.78
17.53,9.08,-5.13
25.79,32.99,-17.11
8.56,28.11,-10.67
1.84,12.78,-6.53
-6.36,9.81,-5.69
-15.75,9.75,-2.68
